vintage_id,review,year,wine_alcohol,country,region,price,rating,grape
1469676,"Deep purple 

Aromas of berries, currants, nutmeg, vanilla, and hint of menthol. 

Dark fruits, cocoa, tannins are there but somewhat subdued. Medium body and medium finish.

An interesting blend that is pretty quaffable, though I suspect won’t impress the wine nuts 

3.7⭐️🍷
",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
20161520,Value for money. Goes well with beef. Very aromatic. Medium lasting rating with lots of black berries. Crispy smell. I love it and strongly recommend it for its price! Good buy! blackberry ,2015.0,14.0,France, Saint-Émilion Grand Cru,23.66,4.1,Merlot
156263848,"Lovely and affordable Napa Valley PN. 

Juicy, with nose and palate full of red fruit such as red cherries, red currants, cranberries. A bit spicy as well.

There is definitely some American oak, perhaps a bit more than I would prefer. 

Long smooth finish.

I find the levels of acidity to be a bit disproportionate to the tannic (m-) levels.

+0.5 for the QPR.

ABV 13.5%

3.9/5",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
156848268,Terrific as a standard Spanish table red. Cracking value for money. ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,"Intense dark purple-red color in the glass! On the nose powerful, complex aromas of black cherries, plums and blackcurrants, with some spice and vanilla notes! On the palate full-bodied with soft, round tannins and a very long finish! Cheers!",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,vanilla oak cherry blackberry chocolate red fruit ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
156848268,"Nice wine, not only with food. Could be a best value for money",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,Best wine Ever,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156265748,Great medium / fully body. Medium dry and clean finish. ,2018.0,13.5,Australia, Barossa Valley,26.46,3.8,Shiraz/Syrah
163214556,Too acidic for me. Full body. Strong color and taste. ,2020.0,,Spain, Ribera del Duero,12.46,4.0,Tempranillo
159381531,"Outstanding VFM. 
Excellent complexity.",2019.0,15.0,Portugal, Douro,19.46,4.0,Tinta Roriz
1469676,"Wauv. I L O V E this. Strong, complex, powerful!",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
157217859,Lovely gamay - dry and balanced  with a little bit of earth. Great price/ quality,2016.0,13.3,France, Bourgogne,22.68,3.8,Gamay
156848268,"Good value 🇪🇦 red. Warm and fruity with notes of red fruit, oak, caramel and some leather.",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
162906933,"13 Jan 2022 cantinetta Antonori Kari
Super tasty - little tannic - not sweet - very nice ending -",2020.0,,Italy, Bolgheri,33.46,4.2,Cabernet Sauvignon
1469676,Second time having this bottle in as many weeks. Love everything about it. Very complex with deep dark flavors. Very expressive wine from a unique blend. Going to tuck the rest of the bottles away for a few years now ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,"Very easy-drinking, fruit-forward Tempranillo with vanilla and red fruits on the nose, medium acidity and smooth tannins. Nice, but not very complex. Good for the price, 3.4",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
162906933,"TLDR - dark fruit predominating, it's a fine but not interesting wine.
Nose - dar fruit, smoke
Palate - medcidity, low sugar, low tanins
Finish - lasting, sweet",2020.0,,Italy, Bolgheri,33.46,4.2,Cabernet Sauvignon
164942605,"Fruity and light. 

[83]",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
150287130,"Deep dark red color in the glass! On the nose complex aroma of black and red fruits! On the palate great complexity with luscious roasted aromas, notes of cedar wood and a very long finish! Cheers!",2017.0,14.5,Spain, Sardón de Duero,46.19,4.4,Tempranillo
156098313,"Cherry jam, smoke, cherry stone, oak on the aroma. Raspberry jam, red plum, saffron on the palate. High acidity, medium, medium body. Long fruity and spicy finish.",2018.0,,Italy, Chianti Classico,30.66,4.1,Sangiovese
151190509,"I like Super Tuscans...this needs some time to open. Straight out the tannins overpower the wine. Once it starts to open you get a nice blend of dark fruits. A little bit too much oak.
I think it could sit another year and become more refined, maybe reach the WS 93pts.
I picked this up at Costco well below average price. I will buy a few more bottles.",2017.0,16.0,Italy, Toscana,37.35,3.9,Sangiovese
1469676,Too sweet for my tastes,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
164881304,"What a superb example of apassimento. Almost opaque in the glass, rich, smooth. Way too drinkable for 14.5%!",2020.0,,Italy, Salento,18.06,4.2,Montemajor
157739188,Fantastic wine. Lots of depth and intensity. Great with steak or just a drink with friends. Superb value. ,2016.0,,Italy, Toscana,11.06,4.0,Merlot
1469676,This is an excellent wine,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
162906933,Nice body. A little dry but very pleasant,2020.0,,Italy, Bolgheri,33.46,4.2,Cabernet Sauvignon
4334852,"A strong nose of fresh earth and dark berries right out the bottle and nicely carried through into the glass. 
This has aged well and is very near its best. Complex and carefully structured, it shares its classic Bordeaux notes with class and elegance. 
A nice amount of sediment too!
I really enjoyed the “paysan” quality of the wine. An honesty and integrity that carries basic elements of the terroir and the grape into the finished palate. 
I hope I don’t insult the winemaker. This is a compliment. ",2010.0,,France, Graves,21.55,4.2,Cabernet Sauvignon
156848268,"Very clear, nice, earthy taste, really pleasant with and without food.",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,"Again a punchy Friday night of plum, tobacco and a headache. ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Wine I love very much.
A richness of aromas on the nose, black fruits, lots of plum, a little smoked, a little oak.  
Full body, medium acidity mixes  with refined sweetness.  Medium tannins, long finish.  
Wine I like will be even better in two or three years.

Served in ""Viva Italia"" evening at ""Grape Man"", Jaffa.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Improved since last tasting. Lovely balance ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,"Delicious taste of butter, vanilla, raspberries and strawberries. Gives assosciations to sweet candy but is not sweet.",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
156848268,"Good wine,red fruits, juicy,great value for the money!",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
159381531,Fantastic wine - perfect with the asian salad today ,2019.0,15.0,Portugal, Douro,19.46,4.0,Tinta Roriz
85213787,Excellent value red that gets electric after a two hour decant. ,2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
1469676,"It's the third vintage of this beautiful wine I tried and 15 (2013) is the very best! Not so mild and soft as 14, with much more complicated nose and powerful body. Tannins are little bit too young and in a year or two the wine will open it's potential completely. Vino grande and It undoubtedly has great aging potential - I will buy a box or two to keep it in my house cantina at the first occasion. Highly recommended, it's perfect!",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,"The wine is so delicious. Very soft.
",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
150293804,Loved this wine. Smooth but bold. ,2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
156848268,"Liked it very much, rich taste and colour(like the juice of a ripe cherry), smell of blackcurrant and ripe plum, tart taste of blackcurrant and ripe sweet blackberry. Notes of prunes slip in the taste. Pairs well with hard and moldy cheeses.  Also goes very well with beef steak. @[1|8698603|D K]",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
85213787,"So smoothe, so elegant body.
A treat for most winelovers, both pros and beginners",2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
164942605,"The price-quality ratio is ridiculous, really good one!",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
85904409,Good bordeaux wine,2016.0,14.0,France, Pauillac,22.26,4.1,Cabernet Sauvignon
156848268,i have not taste the wine yet however i wish their is a vintage ?????,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,"I love it. Full body, black berry and very silky.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
157739188,Great value. Balanced table wine.,2016.0,,Italy, Toscana,11.06,4.0,Merlot
150293804,"Great Ribera, full bodied, tasty and rich wine",2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
1469676, Very elegant full body wine,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
159636021,Excellent and a genuine bargain at the price ,2019.0,,Italy, Toscana,9.66,4.0,Sangiovese
164942605,"Lovely tasteful igt wine from Italy. Nose has raspberry, black berries, cherry, some oak notes vanilla hint , . Mouth has fresh sours from redberries. Good body and finish. ",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
161074726,Oaky dark red fruit ,2018.0,14.5,Italy, Montepulciano d'Abruzzo,16.69,3.8,Montepulciano
1469676,Best Italian Red wine!,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
85213787,"a bit sweet and cherry or blackberry, vanilla. dry and full body. ",2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
1469676,"Wow, rich fruity heavy wine, great experience",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,"Tasty like the last time 😋

Ripe plums & vanilla
Good wine for the price 😌 ",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,Great wine for my birthday ! Cheers 🍷🍷,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Vanilla, chocolate, oak, tobacco, leather, dark, chocolate, jam, cheese, earthy. ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150287130,"Must say that this area is one of the best red wine areas in Spain.  High quality wines that tolerate aging. Spices, some pepper, nice aftertaste and some cheddar and apricot.",2017.0,14.5,Spain, Sardón de Duero,46.19,4.4,Tempranillo
85213787,"Volcano 🌋, old vine Aglianico.  Yes this should be 4 ⭐️ already but this is a very modern 🇺🇸 😉 style humming at 14.5%.  
Needed a Bambi 🦌 🥩 pairing partner so it did the trick but this ain’t a sipper.  I am really moving away from these ripe, off-dry and boisterous styles.  I swear this is Primitivo but alas they say Aglianico.  Also 15.5% 😂.  
Ripe dark cherry ( nose is pretty) some Smokey hints but they wrapped in toasty vanilla. Purple 🦷 staining with cocoa and more vanilla.  Hmm some will 👍; me 3.6 ⭐️ next",2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
160839600,Tasted this red with grilled meat. Taste of vanilla cherry oak ,2019.0,13.5,Spain, Vino de España,9.66,4.1,Syrah/Shiraz
1469676,Third time my favorite 🤩♥️🍷🍷🔥👌🏻,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
85213787,Thought this was a top wine at this price. Consumed on a mad Christmas Day remember intense fruit. Planning to re try at NY in a more considered fashion. ,2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
1469676,Black fruit nose of prunes and oaky palate with hints of vanilla and chocolate. Moderate acidity and medium finish.,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156527258,"Really good, get again!",2018.0,14.0,Australia, South Australia,11.06,4.0,Shiraz/Syrah
1469676,"The beast of the best.
",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156101231,Nice and easy to drink ,2018.0,15.0,Italy, Veneto,8.76,4.1,Corvina
1469676,"Fantastic mix of five grapes and a lot of wine making skills. Very bold but still with a gentle end. A lot of fruit, black berries, a bit sweet but very balanced with an elegant end. No vintage and no region, this is thinking out of the box.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150287130,"Dense, blackberry, leather, oak, some vanilla. ",2017.0,14.5,Spain, Sardón de Duero,46.19,4.4,Tempranillo
143590134,"Medium ruby colour. On the nose red fruit and fragrant notes. In the mouth, mix of red and dark fruit , some left bank overtones and with a little spice in the finish. Still a little austere for me and plenty of tannins, although perfectly drinkable now, think it would reward a bit more time for my palate. Quite enjoyable. ",2016.0,,France, Saint-Émilion Grand Cru,26.8,4.1,Merlot
150293804,"Young and harsh with notes of grass and herbs on the nose. 

Could do with some more cellaring. High acidity and lots of tannins but still with some dark fruit and oak towards the end.  ",2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
1469676,Fantastic Sangiovese. I really like this wine 🍷. ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,Light and smooth,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
1469676,"It's a lighter red, not very bold. It surprisingly paired well with a salad with a balsamic & Dijon dressing. Wsj club.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268, vanilla oak tobacco blackberry cherry,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
150293804,"Great Ribera, full bodied, tasty and rich wine",2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
1469676,"Love this wine. It is a smooth wine with a dry finish. Weighty without being overpowering. One of our house wines this seems to pair well with everything, or nothing. ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Deep purple. Medium(+) aromas of blueberry, black cherry, black plum, vanilla, cedar, clove, chocolate, smoke. Youthful. The palate is dry, medium acidity, medium(-) and sweet tannins, high alcohol, full-bodied, medium(+) flavours of ripe black fruit, sweet oak, hints of smoke and spices. The finish is medium. This is a very good wine, but lacks structure and complexity to be truly spectacular.  Powerful, enjoyed with Balkan lamb, sausage and beans stew.",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
159636021,"Quite fruity, but luckily that doesn’t make it too sweet. cherry vanilla black cherry",2019.0,,Italy, Toscana,9.66,4.0,Sangiovese
156848268,Soft on the palate ,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
162811260,Nice Cairanne red wine from the village Cave of Camille Cayran.,2019.0,14.5,France, Cairanne,13.86,4.0,Grenache
150293804,"4⭐️+ Entry level, but what a fine wine. Better than 2015 as i can recall it. Lots of dark fruits notes, great tannins and some spicy notes on the palate. Long aftertaste - as needed because the bottle is emptied fast 😌",2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
143590134,Bland and a bit of a pucker ,2016.0,,France, Saint-Émilion Grand Cru,26.8,4.1,Merlot
150293804,Definitely buy again ,2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
1469676,"Excellent wine tasted in the Confraria dos Safrados in the Unconventional Italian Event. Made with Montepulciano, Primitivo, Negroamaro, Sangiovese and Malvasia Nera. Aged for 13 months in oak barrel. Aromas of cherry, blackberry, plum, cassis, chocolate, licorice, tobacco and spices. On the palate good body, structured, well balanced, good complexity and acidity. Soft tannins. Long and delicious finish. I recommend with great enthusiasm!",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,"Plum, cherry, over ripe fruit, leather, musk.  Wine isnt bad, it feels more like a bulky juicy cab than a  PN.  ",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
160136298,Full and fruity chocolate blackberry dark fruit black fruit raspberry. Very smooth full bodied Shiraz . Packs a punch at 14.5 % . Scarily quaffable . ,2019.0,15.5,Australia, Barossa,13.86,4.2,Shiraz/Syrah
156263848,"Vanilla, smoke and a nice fruity flavor through hints of cherry and strawberry ",2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
159498249,"Definitely , Worth it price quality. Very good one",2019.0,13.5,Italy, Primitivo di Manduria,17.26,4.3,Primitivo
156098313,"Dark ruby color.
Cherry, butter, vanilla on nose. Little bit of mint.
Very dry wine with h acidity, m+ body, h tannin.
Long Finish with damp earth and leather.
One of the best reds when it comes to under 30000krw price range.",2018.0,,Italy, Chianti Classico,30.66,4.1,Sangiovese
150293804,Really good tempranillo,2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
160151365,"Strawberry and red fruit on the palate. Dry and smooth, not too complex.",2019.0,14.0,Italy, Brunello di Montalcino,83.41,4.5,Sangiovese
1469676,"Smooth and round in the mouth, it has a long refined finish.  Hold up full throughout bottle over multiple days",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Fantastic Sangiovese. I really like this wine 🍷. ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Very nice, smooth",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156101231,"Good smell, friuty ",2018.0,15.0,Italy, Veneto,8.76,4.1,Corvina
156263848,Light bodied & good value,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
164942605,Ol' reliable for me. I try to always keep at least one bottle of this bad boy at home. It's always at a good price and tastes amazing.,2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
150611659,"dried red fruits, mushroom, dried thyme",2017.0,14.7,Spain, Rioja,13.99,3.9,Tempranillo
1469676,Great full bodied ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,A near 4.5. Powerful without the sweetness of puglia ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
160102339,"Such a delicate wine, versatile and smooth. Pairing is not a problem.",2019.0,,Italy, Veneto,18.58,4.1,Cabernet Sauvignon
163972690,"Cherry, mushroom forest underbrush. Will fill out with age ",2020.0,,Spain, Ribera del Duero,26.6,4.1,Tempranillo
156263848,Too fruity too sweet. Took one sip and poured it out,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
156118413,"Different Head2head™ as we work out if red or white goes best with Jans fresh pasta ham carbonara.
The Italian red bird easily wins!
The SaintVeran is a good, solid white with plenty of oak and flavour, but it seems detached from the food, a bit of a surprise.
The “bird” Just blends in perfectly, although an even more oaky red (Rioja?) would perhaps do even better? Comments please...
Curioso good to go on opening, then improves, but a few residual tannins, struggling with Luca’s 98 points but 4⭐️ value
",2018.0,,Italy, Toscana,9.66,3.9,Merlot
159498249,"Sweet red wine with notes of vanilla, leather and cocoa",2019.0,13.5,Italy, Primitivo di Manduria,17.26,4.3,Primitivo
160151365,Very balanced…. Great taste,2019.0,14.0,Italy, Brunello di Montalcino,83.41,4.5,Sangiovese
1469676,"Excellent. Warm but easily drinkable, quite fruity, the alchool content is high but does not distract you from the flavor. ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,"Horrible wine, taste like vinegar. ",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
142319633,High expectations and very disappointed. Really sweet and jammy. Buy a Taurasi for a similar price and you’ll be happier. ,2015.0,14.0,Italy, Costa Toscana,20.86,4.2,Merlot
156848268,"Fantastic wine. Best value for money I have had in a very long time. Smells of black fruit, black currant. Deep sweetness on the tongue with a very round finish. Very loan on tannins making it really easy drinking. ",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
1469676,"🍷smooth, intensive and very nice - I never get tired of this and the limited edition 17",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
160199878,"Really like this Nebbiolo from Langhe!
Bright fruit, strawberry, lavender, with a touch of minerality. 
Lighter bodied, yet firm tannins. 
Very elegant. 
Cheers! 🍷",2019.0,14.0,Italy, Langhe,19.59,3.9,Nebbiolo
1469676,Big. My rating 3.8,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,It is difficult for me not giving this wine five stars. ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Deep, dark ruby-red color in the glass! On the nose nuances of dense, multi-faceted aroma of ripe, dark berries, cassis, cherry, compote-like, plums combine with toasty, smoky notes! On the palate very long, full-bodied, creamy, well-integrated tannins, discreet acidity and wonderfully aromatic in the finish! Cheers!",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,Well balanced wine. ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
160136298,"On special offer in Asda, 25% off, 6
£6.37. Unbelievably good value. ",2019.0,15.5,Australia, Barossa,13.86,4.2,Shiraz/Syrah
164942605,"Very smooth, bold dark red. Bursting with flavour. One of my all time favourites.",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
85213787,"Nice, Smooth.  Quite enjoyable. ",2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
1469676,Deep ruby color with berries and smoke on the nose.  A rich palate of dark berries with black pepper and hint of licorice on the palate.  Smooth tannins and round mouthfeel with a long finish.,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150293804,"Always delivers. The 2017 feels fresher than the last 2 vintages. The palate is silky and luscious.

Great QPR",2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
150287130,"Beautiful full body wine, ultra smooth.",2017.0,14.5,Spain, Sardón de Duero,46.19,4.4,Tempranillo
1469676, chocolate oak plum cherry vanilla,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150293804, oak vanilla cherry blackberry Great company to my mother in laws Paella 🥘😄,2017.0,,Spain, Ribera del Duero,35.69,4.1,Tempranillo
156848268,"Smooth on the palet with a nice sweet finish, ",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
159498249,"This Primitivo is a special one to enjoy. Aging makes the difference! A complex delicate flavor worthy to be called a Primitivo.

2019 vintage opened 2-20-3022

",2019.0,13.5,Italy, Primitivo di Manduria,17.26,4.3,Primitivo
160136298,No fail red,2019.0,15.5,Australia, Barossa,13.86,4.2,Shiraz/Syrah
160145589,With Chicken and couscous at M&Ps,2019.0,13.5,Australia, Barossa Valley,27.86,4.0,Shiraz/Syrah
1469676,"Loaded of black fruits, Strong aroma.
Deep Purple.
Recommended  !",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,intense fruity bouquet strong aromas of wild dark berries,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
1469676,"Wonderful old red wine: lots of berries: cherry blackcurrant plum red fruit, prune. Spicy: cinnamon pepper tobacco leather chocolate. Oak, vanilla, chocolate. Good texture full bodied. Good even after one week ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
20161520,"Medium ruby. Medium minus on the nose. Smells of cassis, plums, raspberries. High tannin. Dry, Bold in flavour. Tastes of sweet plums. ",2015.0,14.0,France, Saint-Émilion Grand Cru,23.66,4.1,Merlot
164942605,3.9 Very good. 520 rub,2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
164942605,"Deep ruby red , great after taste ",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
156848268,"Alilujahhhh🙏🏻
Finally we have another good wine to enjoy!
",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
150287130, oak vanilla blackberry leather,2017.0,14.5,Spain, Sardón de Duero,46.19,4.4,Tempranillo
162964968,Good value in de kolreut,2020.0,,Italy, Salento,8.26,4.1,Primitivo
142319633,Fully body merlot with undertone of cherry taste!!,2015.0,14.0,Italy, Costa Toscana,20.86,4.2,Merlot
151190509,"Dark red in the glass with notes of oak, black tea, tobacco, pepper and dark cherry.

Body: 10/12
Tannins: 10/12
Acidity: 10/12",2017.0,16.0,Italy, Toscana,37.35,3.9,Sangiovese
156355599,"4.1-4.2
A very warm and cozy primitivo. Pine forest to the nose with notes of tropical sorbet, moss, tar, vanilla, dark fruit. Palate is off-dry with medium/high acidity, notable tannins and notes of chocolate, vanilla, cherry, dark fruit. Delightful! ",2018.0,14.0,Italy, Primitivo di Manduria,13.86,4.3,Primitivo
156877904,"Unique, but unusual complexity. Ideal for Creamy cheese.",2017.0,15.0,Spain, Toro,13.87,3.7,Tinta de toro
156402693,"Fantastic young French Grand Cru 2018. Really deserves a lot of credit. I am sure it will not be better by aging, so drink it young. ",2018.0,14.5,France, Saint-Émilion Grand Cru,41.86,4.1,Merlot
160145589,Better than some previous vintages. Has a smooth fruit profile that is well integrated with nary a tannin. Doesn’t have that slight bitter aftertaste that I usually taste with these entry level Aussie Shiraz. 89 pts or 3.8 stars.,2019.0,13.5,Australia, Barossa Valley,27.86,4.0,Shiraz/Syrah
156848268,"Woah what an explosion of jammy fruitfulness , almost Sherry like in sweetness and wouldn’t be a solo drinking wine for us but just paired with a baked Camembert this was perfect. Unbelievable for the price. Bold and smooth it has the ability to make your mouth water. ",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
85213787,"My favorite Italian Red. Give it lots of air to breathe and it develops a unique richness in your mouth. Silky, full body - just great. ",2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
164942605,"Glad I purchased this wine. A delicious NV.
Great combo of grapes to give us plum, blackcurrant, dark cherry and lingering hint of tobacco, wood  and chocolate. Beautiful label. It would be a great BYOB in a party or dinner table. Thanks Vivino for the  recommendation. ",2020.0,14.0,Italy, Vino d'Italia,9.66,4.1,Merlot
1469676,One of the best red wines I ever had! ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,"First taste is sweet, then deep fruit",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
167353783,My first Taaibosch and absolutely loved it! Smoot and easy drinking while very complex at the same time. Need to get some of these for the cellar,2018.0,,South Africa, Stellenbosch,28.28,4.3,Cabernet Franc
20161520,A friend asked for something dusty and “stable”-smelling. This is my first grab!,2015.0,14.0,France, Saint-Émilion Grand Cru,23.66,4.1,Merlot
1469676,"This wine was perfect. Well balanced, full off berries, compote. Delicious. Cheers",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156263848,Very fruity and mild ,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
1469676,Solid wine for when the evening asks for more..,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
160136298,Coffe club first trip..::,2019.0,15.5,Australia, Barossa,13.86,4.2,Shiraz/Syrah
1469676,"A very special wine.
The perfect mix of five autóctonos grapes from Italy ",2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
150287130,Toasted with herb spices. Full body and tannic. Needs proper food pairing.,2017.0,14.5,Spain, Sardón de Duero,46.19,4.4,Tempranillo
159636021,"Full body, jammy red wine, nice acidity and vanilla plum oak, very nice level for the price ",2019.0,,Italy, Toscana,9.66,4.0,Sangiovese
1469676,Great value. Really good. ,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
156848268,Soft warm easy drinker,2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
85213787,"My favorite Italian Red. Give it lots of air to breathe and it develops a unique richness in your mouth. Silky, full body - just great. ",2016.0,14.0,Italy, Irpinia Campi Taurasini,19.59,4.2,Aglianico
1469676,Still a great robust dry red that can be enjoyed with or without a meal!,2018.0,,Italy, Abruzzo,22.26,4.3,Sangiovese
160145589,Sunshine city wine,2019.0,13.5,Australia, Barossa Valley,27.86,4.0,Shiraz/Syrah
156263848, vanilla butter oak cherry blackberry,2018.0,14.0,United States, Napa Valley,13.86,4.0,Pinot Noir
159498249,In the belly,2019.0,13.5,Italy, Primitivo di Manduria,17.26,4.3,Primitivo
162976242,"Alcoholic berry lemonade. After one glass we sealed the bottle and saved it for cooking another day, then opened another wine.",2020.0,,Italy, Terre Siciliane,10.22,4.2,Cabernet Sauvignon
162964968,Really like this wine. ,2020.0,,Italy, Salento,8.26,4.1,Primitivo
160151365,"Light, fruity, delicious ",2019.0,14.0,Italy, Brunello di Montalcino,83.41,4.5,Sangiovese
159381531,"Aged in oak barrels!

🍇 Touriga Nacional, Touriga Franca, other in small percentage
👁️ Purple rim
👃 Plum, blackberry, leather, on the nose
👅 Nice sourness, velvet tannins,  medium-long lingering

A.B.V 13.5%

3.8  / 5.0 Nice Douro blend 🍷

Glass service at home @CoraVin 68g",2019.0,15.0,Portugal, Douro,19.46,4.0,Tinta Roriz
156848268,"Too sweet, almost chemical",2019.0,13.5,Spain, Vino de España,13.72,4.2,Shiraz/Syrah
