,wine_index,type_,alcohol,quality,name_,crispness,acidity,fruitiness,sweetness,dryness
373,373,red,11.5,6,'Mon 2020',3,3,2,3,3
374,374,red,14.0,6,'TerritagesRowin 2002',3,3,1,2,4
375,375,red,9.2,6,'Uz 2019',4,4,2,4,2
376,376,red,9.8,5,'HClestin',2,3,3,2,4
377,377,red,10.6,5,'Zike Beek Winema Pinot Noir 2019',5,5,3,4,2
378,378,red,11.4,6,'HFrach Reserve Pinot Noir VQA',3,3,3,3,3
379,379,red,10.4,6,'Lpont Lal Quve Peklier Vino 1674 Delbarche al Veldo',4,4,3,4,2
380,380,red,10.6,5,'Ron Merlot 2Q20',3,3,1,3,3
381,381,red,9.4,6,'VRinerama 2010',3,3,2,3,3
382,382,red,10.2,5,'IMgvico FaccanaUx Moltente Shiraz 2021',3,3,1,3,3
383,383,red,9.7,5,'Cabernet Sauvignon 2019',3,3,1,3,3
384,384,red,11.0,6,'Cabernet Sauvggnon Vinay VQA',3,3,1,2,4
385,385,red,10.2,5,'Bruedo 2016',3,3,1,3,3
386,386,red,10.1,6,'Gra 2017',3,3,1,4,2
387,387,red,11.7,8,'Rtowol Vin Red 2020',3,3,2,3,3
388,388,red,10.0,5,'Piestio Vinoyard Beruna',3,3,1,3,3
389,389,red,10.0,5,'K2Z',3,3,1,3,3
390,390,red,10.0,6,'Latianz Molboch Perot Abervetueufrysamhervegra',3,3,1,3,3
391,391,red,10.8,7,'UPrion 2020',4,4,3,4,2
392,392,red,10.2,6,'A',3,3,1,4,2
393,393,red,10.6,6,'Merchi 2020',3,3,2,4,2
394,394,red,13.3,7,'P 2018',3,3,2,2,4
395,395,red,13.4,7,'D0',3,3,2,2,4
396,396,red,11.6,6,'Vianta 2020',3,3,2,4,2
397,397,red,11.0,8,'Znim Ridge Gavrinale 2019',4,3,1,3,3
398,398,red,9.0,6,'VI NOCa del Fisce Lot Uldmano Malbec',2,2,1,3,3
399,399,red,11.0,8,'GAx Dazru Bree Rederue Vacques Organic Gale Chtraud',4,3,1,3,3
400,400,red,11.6,6,'Brougo della Valpolicella Classictima Ste Serier 20',3,3,2,4,2
401,401,red,9.0,6,'Agze Patsay Cubernet Sauvignon 2020',2,2,1,3,3
402,402,red,10.9,7,'Permotise Rossa Valpolicella Ripisso 2020',3,3,1,3,3
403,403,red,10.8,7,'Cotette Cabernet Sauvignon',3,3,1,3,3
404,404,red,12.5,7,'Montem Vignes Sporch Pivot 2019',3,3,2,3,3
405,405,red,10.8,7,'Cabernet Sauvignon',3,3,1,3,3
406,406,red,9.5,6,'Doma Santenedi 2021',4,4,2,4,2
407,407,red,10.2,6,'Pnab Sauvignon VQA',3,3,3,3,3
408,408,red,11.4,7,'JAbpranillo di Bortaman 2015',5,5,3,4,2
409,409,red,10.2,6,'Estro 2018',3,3,3,3,3
410,410,red,11.8,7,'Ajon Jesous Alpogus Th Harme Vineyards Cabernet Sau',4,4,2,3,3
411,411,red,11.8,7,'XZnomato Aggiole Villassour 2019',4,4,2,3,3
412,412,red,11.7,6,'Zmplaus O015 ChamberneneVQugriz 2021',4,4,2,3,3
413,413,red,11.0,5,'GO',2,2,3,3,3
414,414,red,10.0,6,'O4',3,3,2,4,2
415,415,red,9.1,5,'VQ2017',2,2,2,3,3
416,416,red,9.4,5,'GMands Cinotage 2021',3,3,3,4,2
417,417,red,9.5,5,'C 2019',3,3,2,4,2
418,418,red,9.9,5,'Cutes Grinaz 2018',3,4,2,4,2
419,419,red,11.0,5,'HWillot 2019',2,2,3,3,3
420,420,red,11.4,6,'I 201',2,2,2,3,3
421,421,red,8.7,6,'Zpois Moithis de Mondeupe Vineyard Reserve Cabernet',2,2,3,4,2
422,422,red,9.4,5,'XQAn 2019',3,3,1,4,2
423,423,red,10.3,6,'Niton Molbe 2018',3,3,1,3,3
424,424,red,10.3,5,'Bantus Cabernet Sauvignon 2017',4,4,2,4,2
425,425,red,10.3,5,'U IGTrend Vineyard Cabernet Sauvignon',4,4,2,4,2
426,426,red,12.8,6,'Gros An Penre as Vines 2018',3,3,2,2,4
427,427,red,10.0,6,'JXJKH9Zigligni E Cote Astato Cabernet Calignon 2020',3,3,1,4,2
428,428,red,10.3,6,'UzMoni Bourgegll Mounhape 2020',3,3,1,3,3
429,429,red,9.4,5,'Cheaubepes Graphte Cabernet Sauvignon Merlot Syrahi',3,3,1,4,2
430,430,red,10.7,6,'HTrue Reserve Cabernet Sauvignon 2019',2,2,1,3,3
431,431,red,9.6,5,'Mellam 2016',3,3,2,5,1
432,432,red,9.9,5,'Rom Shiraz 2010',3,3,1,3,3
433,433,red,11.0,6,'Prindseau Clossic 2018',4,4,2,3,3
434,434,red,8.4,6,'Nermio 2017',5,5,2,4,2
435,435,red,9.1,5,'WSaryStino Shbeaw 2017',3,3,4,4,2
436,436,red,9.5,6,'Wadie Cune 2016',2,2,1,3,3
437,437,red,10.7,6,'FruvetMervai 2020',4,3,1,4,2
438,438,red,10.4,6,'JUchiti Sipello Caliney 1er Clustigni 2018',4,4,3,4,2
439,439,red,9.5,6,'FUnti Cracie',1,2,1,3,3
440,440,red,10.0,6,'Ondis Shiraz 2018',3,3,2,4,2
441,441,red,10.0,6,'Ol',3,3,2,4,2
442,442,red,11.5,5,'Starn Rishrva Cabernet Sauvignon 2019',1,1,1,2,4
443,443,red,11.4,5,'Rymane EHphirazo Macres Pinot Noir 2020',4,4,1,4,2
444,444,red,9.2,5,'Kkeshel Reserve',3,3,3,4,2
445,445,red,9.2,5,'Brant Undu Bourgoon 2019',3,3,4,4,2
446,446,red,10.1,6,'Untiono dA Luce Reserve Cabernet Frauc 2018',2,2,2,4,2
447,447,red,11.4,5,'Frizage 2020',4,4,1,4,2
448,448,red,11.7,6,'R JteseGrevlo 2018',1,2,1,2,4
449,449,red,11.0,6,'Whita Bonge 2018',4,4,2,5,1
450,450,red,11.7,6,'QGront Coury 1es Cabernet Sauvignon',1,2,1,2,4
451,451,red,10.4,5,'J Beaujaleaues Vagney Pieurdes MDerl Label Cabernet',3,3,2,3,3
452,452,red,9.6,4,'XViney 1ge Cabernet Sauvignon',3,3,2,3,3
453,453,red,10.0,6,'Drme Grat DOCG',4,3,2,5,1
454,454,red,10.2,6,'AbelluS 2019',4,4,3,4,2
455,455,red,10.0,4,'Kanitage 2099',3,3,1,3,3
456,456,red,9.5,5,'O0',3,3,2,4,2
457,457,red,9.8,5,'Waksich Mitare del Vineyardsioy 1er Cru 2020',3,3,2,4,2
458,458,red,9.8,6,'Pel Eestrian Beffrany Cabernet Sauvignon 2018',4,3,2,3,3
459,459,red,9.6,5,'Yzose Beces 13 Reserve Cabernet Sauvignon 2020',4,4,1,4,2
460,460,red,9.6,5,'Xlaveui Labole ceserve 2018',4,4,1,4,2
461,461,red,9.2,5,'Yh Murlare Pinot Noir 2018',4,4,1,4,2
462,462,red,9.9,7,'I3 Nuio Cabernet Sauvignon 2021',4,4,2,3,3
463,463,red,9.6,6,'QA',2,2,1,4,2
464,464,red,10.6,7,'Frayh 2020',4,4,2,4,2
465,465,red,9.3,5,'FXrant ol Moxtari Seperiere 2016',2,2,2,3,3
466,466,red,10.5,7,'X Barbarghery Lo Mastera 2018',3,3,1,4,2
467,467,red,9.7,5,'X7',3,3,2,4,2
468,468,red,9.7,5,'R6Ybrolection Racho Mellet Servignon 2019',3,3,2,4,2
469,469,red,9.0,5,'Bprazo 2018',3,3,2,5,1
470,470,red,9.5,5,'Uxp Cabernet Sauvignon KP19',2,2,1,4,2
471,471,red,9.3,6,'Rshigo dil Commes 2015',4,4,2,3,3
472,472,red,10.0,6,'Tyria TormanCare Cabernet Franc Cabernet SauvignonM',4,4,2,3,3
473,473,red,9.8,6,'Ricove Ravel Nerterayat 2020',2,3,1,3,3
474,474,red,9.3,6,'Zjallenty Haiv Falicy Cabernet Fount Velh Blond 201',4,4,2,4,2
475,475,red,10.0,4,'XHaiservito 2020',2,2,1,3,3
476,476,red,9.0,6,'YGrowde Medluctian Gistrescape 2018',5,5,2,4,2
477,477,red,9.3,5,'Cabernet Sauvignon 2020',2,2,1,4,2
478,478,red,9.0,6,'Zwith Esteta Pigottabo 2022',5,5,2,4,2
479,479,red,9.1,6,'Ca Merlo 2001',2,3,2,5,1
480,480,red,9.2,6,'Oj',2,2,1,4,2
481,481,red,10.5,6,'Yoim Cabernet Sauvignon Syrah 2019',3,3,2,5,1
482,482,red,12.7,6,'Durghemis 1995',1,1,1,3,3
483,483,red,9.2,5,'Avignon 2018',3,3,2,4,2
484,484,red,9.4,5,'KTreldow 2021',5,5,2,4,2
485,485,red,10.0,6,'Lalicto 2019',2,2,1,3,3
486,486,red,9.8,5,'YDora dAlbate Rabernet Sauvignon 2020',2,2,1,2,4
487,487,red,9.7,5,'Malciano Altemuia Cabernet Sauvignon 2019',3,3,2,4,2
488,488,red,9.7,5,'Priano 2019',3,3,2,4,2
489,489,red,9.8,6,'ACrue 2021',4,4,2,3,3
490,490,red,9.3,5,'WYernot Sauvignon 2019',4,4,1,4,2
491,491,red,9.4,5,'Ris Shiraz 2019',2,2,2,5,1
492,492,red,9.4,5,'TMergard Borksan Le Mauquer dufita Mavaltome 2020',2,2,1,5,1
493,493,red,9.5,5,'SBoutignon 2019',3,3,1,3,3
494,494,red,12.1,6,'N018',2,2,1,3,3
495,495,red,9.1,5,'Dol Shiraz 2021',3,3,1,4,2
496,496,red,9.1,5,'IFCabernet Sauvignon 2018',3,3,1,4,2
497,497,red,9.3,6,'WUndonte Corres Pitot Noir 2019',2,3,1,4,2
498,498,red,9.3,5,'Dullianico 2015',2,2,2,4,2
499,499,red,9.3,6,'JJEPa0fa 2019',2,3,1,4,2
500,500,red,9.5,5,'R4ch Shtrewoun Estetudenre CabernetMerlot VQA',3,4,1,4,2
501,501,red,10.5,6,'Sponello di Mondalcino KPManica 2021',2,2,2,4,2
502,502,red,9.7,5,'DIMPrazic',2,3,2,2,4
503,503,red,9.4,5,'Filo Malbec 2020',3,3,3,4,2
504,504,red,9.4,5,'Exforg 2uve Prez 175 Clos du Shi 2021',3,3,3,4,2
505,505,red,10.3,6,'Flaris 2020',3,3,3,3,3
506,506,red,9.4,5,'Prisora 2016',3,3,2,4,2
507,507,red,9.5,5,'PCom Rgudet 2018',3,3,2,4,2
508,508,red,9.4,5,'Bause Geatse 2018',3,3,2,4,2
509,509,red,9.5,5,'Baron 2016',3,3,2,4,2
510,510,red,9.4,5,'Fardi Brencalco CabernetMerlot 2020',3,3,2,4,2
511,511,red,10.1,5,'EjNain',2,2,1,5,1
512,512,red,11.0,4,'X Brendigo Syla Binole 2001',2,2,1,3,3
513,513,red,11.2,7,'VQA',2,3,1,3,3
514,514,red,9.6,5,'Xitoleva Neplarojat 2014',3,4,2,4,2
515,515,red,12.0,6,'Chier Singlear 201',3,3,2,3,3
516,516,red,9.5,5,'GCobele Blouell 7re Cuberneu Ferco 2019',3,3,2,4,2
517,517,red,9.4,5,'X56',3,3,2,5,1
518,518,red,9.6,5,'Yerot 2020',3,4,2,4,2
519,519,red,10.5,7,'Shiroz Noir VQA',4,4,4,2,4
520,520,red,9.6,6,'JLoschaut Shiraz 2019',2,2,1,2,4
521,521,red,9.6,6,'Niano Riserva Cabernet Sauvignon KPM 2021',2,2,1,2,4
522,522,red,9.0,5,'QA',2,2,2,3,3
523,523,red,9.6,6,'Backsoo Minusto Picot Noir Silezion 2018',2,2,1,3,3
524,524,red,10.2,6,'Axja Aliciaso DAbbuel 2020',3,3,1,3,3
525,525,red,10.2,5,'Ede Cainumsani Cabernet Sauvignon 2021',4,4,2,3,3
526,526,red,9.7,5,'Gverm Spick Viechass Vingagee',3,3,2,3,3
527,527,red,9.2,6,'O20',4,4,2,3,3
528,528,red,11.0,5,'Grourga 2019',3,3,2,3,3
529,529,red,9.2,6,'J Bourgage 2020',4,4,2,3,3
530,530,red,10.0,5,'HHopravion Cures De LasquisMaldano Ceriaust Barolia',2,2,2,4,2
531,531,red,9.5,5,'Tepubellu 40 Reserve 2020',2,2,1,3,3
532,532,red,9.5,5,'IDOMParnoy 2017',3,3,3,3,3
533,533,red,9.5,5,'Bruzion Ammenio Chianti Classico 2015',2,2,1,3,3
534,534,red,9.3,6,'O5',4,4,2,4,2
535,535,red,10.2,5,'AVngne Cabernet Sauvignon',3,3,2,3,3
536,536,red,9.3,6,'HJ690EL Pancorge Cabernet Sauvignon VQA',4,4,2,4,2
537,537,red,9.9,5,'The 2018',2,3,1,3,3
538,538,red,9.6,5,'Therfittor 2017',4,3,3,5,1
539,539,red,9.0,5,'Crund Cabernet Sauvignon 2019',5,5,2,4,2
540,540,red,10.2,6,'J5218',2,2,2,3,3
541,541,red,9.8,5,'DHovescio Munalloto 2ian Vifella 2020',2,3,2,3,3
542,542,red,11.3,5,'MShiccinos 2020',2,2,1,3,3
543,543,red,9.4,5,'Nuga Reserva AOC',3,3,3,4,2
544,544,red,11.3,5,'Deaund Pinot Noir 2020',2,2,1,3,3
545,545,red,9.1,5,'Igand Cubernet Sauvignon Truch Sanimay 2019',2,2,1,3,3
546,546,red,9.7,5,'YHoritage 2020',3,3,1,5,1
547,547,red,9.8,5,'HAlbiccon 2007',3,3,1,4,2
548,548,red,9.4,5,'Zin 2020',3,3,2,4,2
549,549,red,9.4,5,'JManfouds Pinot Noir 2022',3,3,2,4,2
550,550,red,9.5,6,'G2020',2,2,1,3,3
551,551,red,9.5,6,'Tershesede Berahot Elmotage Red KPro Reserve Cabern',2,2,1,3,3
552,552,red,9.7,5,'Grinas 2022',3,3,2,5,1
553,553,red,10.8,6,'Lariau 2020',4,4,1,3,3
554,554,red,10.1,6,'Brters Merlot 2020',3,3,3,4,2
555,555,red,9.5,6,'Ly Fambley Valeny Shiraz 2020',2,2,1,3,3
556,556,red,9.4,6,'YXandolbagen',2,2,1,3,3
557,557,red,9.6,4,'VQ CrilazVe',2,2,2,4,2
558,558,red,9.7,4,'LeratDOM',2,3,1,3,3
559,559,red,10.0,5,'X185',2,2,1,3,3
560,560,red,10.5,5,'Willo Reserva Cabernet Sauvignon 2020',2,2,1,4,2
561,561,red,11.6,6,'O21',2,2,1,3,3
562,562,red,10.0,6,'Cte Suplepuines Giongardono 2017',3,3,2,3,3
563,563,red,10.1,5,'Scuithas 2018',3,4,3,4,2
564,564,red,9.5,5,'Tignon Cabernet Sauvignon 2018',3,3,2,5,1
565,565,red,9.4,5,'Tora Algon delle Vignes Vignes Berrad 2018',2,3,1,5,1
566,566,red,9.4,5,'Criechemav 2017',2,2,1,4,2
567,567,red,9.8,5,'HPoulberonge 2018',3,3,2,4,2
568,568,red,9.2,6,'Ejva 2009',2,2,1,4,2
569,569,red,9.4,5,'Vignon',2,2,1,4,2
570,570,red,10.0,5,'Unje Bourgogeuf 2019',2,2,1,4,2
571,571,red,9.6,5,'Viliarz Route Guetier Agiovatra Rosso 2018',2,2,1,3,3
572,572,red,9.6,5,'Grasel Boucham 2009',2,2,1,3,3
573,573,red,9.2,5,'VPon CabernetMerlo 2020',3,3,4,4,2
574,574,red,10.0,5,'Q2018',2,2,2,4,2
575,575,red,9.5,5,'Wertito Syrah 2021',2,2,5,3,3
576,576,red,11.2,4,'La Barolo 2019',2,2,1,4,2
577,577,red,10.4,5,'Xien Ongenti Clamesaon 2010',3,3,1,4,2
578,578,red,11.1,6,'Pastes Ringe Pinot Noir VQA',2,2,1,4,2
579,579,red,9.5,5,'UZnstoffon 2019',1,1,1,3,3
580,580,red,9.5,5,'MuntHoldition 1ge Rouge Rinerva 2016',1,1,1,3,3
581,581,red,12.7,6,'Premage 2018',1,1,1,3,3
582,582,red,11.5,5,'EUn Bearjomaini Cestianalo Cabernet Sauvignon 2019',2,3,1,4,2
583,583,red,9.6,5,'Skascolla Caresiano 2017',2,2,1,3,3
584,584,red,9.5,5,'GnaL 2018',2,2,1,4,2
585,585,red,9.3,5,'VDOCausemides 2020',2,2,1,3,3
586,586,red,9.5,5,'Smigstoma Boug Orggnioni Classico 2017',2,2,1,3,3
587,587,red,9.5,5,'Jumbout Cabernet Sauvignon 2020',2,2,1,3,3
588,588,red,9.3,6,'RZegalese 2015',2,2,1,4,2
589,589,red,9.2,5,'GAgnet Belo Valtelletf VallyRosaire Simbred Pelle 2',3,3,3,4,2
590,590,red,9.3,5,'Nomira Reserve Martur 2018',2,3,1,4,2
591,591,red,9.5,5,'Noid Pinot Noir 2018',3,3,3,4,2
592,592,red,9.2,5,'Rgiass Vineyard Cove Roys Les Famass Blend Sauvigno',1,1,1,3,3
593,593,red,10.0,5,'Zesa Anaporrai Agno 2018',4,4,3,4,2
594,594,red,9.5,5,'Lutema Malbec 2020',4,4,3,4,2
595,595,red,9.5,6,'In Terle HerndCaroun Red VQA',2,2,1,3,3
596,596,red,9.0,6,'EphardTroak Suharduf Vignes Ruch Pinot Noir Dran 20',2,2,2,4,2
597,597,red,9.4,5,'DAv',3,3,2,4,2
598,598,red,9.6,6,'Pape Gallami DOC VQA',2,2,1,3,3
599,599,red,9.5,6,'Merio Mond Reserve Reserve Vineyard Pinot Noir 2019',2,2,1,3,3
600,600,red,9.5,5,'Hofilla Mouti Jma Pate Red Blend 2015',2,2,1,4,2
601,601,red,9.5,5,'Jbaglot 2018',2,2,1,4,2
602,602,red,9.4,5,'Gren Vineyard Syrah 2017',2,2,2,4,2
603,603,red,9.5,5,'Wterac',2,2,1,4,2
604,604,red,10.7,6,'LJBicket Bio Mesto Pipoz 2020',2,2,1,2,4
605,605,red,11.2,6,'Unevio IGT',1,1,1,2,4
606,606,red,9.8,5,'Mellages 1965',2,2,1,3,3
607,607,red,9.8,5,'ZkecXlaintes Shiraz 2015',2,2,1,3,3
608,608,red,9.2,5,'Py Bich Merlot',2,3,3,4,2
609,609,red,9.7,5,'Wire Vienach',3,3,1,4,2
610,610,red,9.6,5,'In Haugts Ponta del Pomile 2020',3,3,1,3,3
611,611,red,10.0,6,'Pal Rces Vignet Berror 2009',2,3,1,3,3
612,612,red,9.6,5,'Quigo 2018',3,3,1,3,3
613,613,red,9.5,6,'X9DBaliges AGra del Escote Cabernet Sauvignon Sauvi',3,3,1,4,2
614,614,red,9.5,6,'Brando LAbbuna Sannubioco Gran ShimazConeyard Pinot',3,3,1,5,1
615,615,red,9.4,5,'IFOl Mondepulicion Malbec',2,3,2,4,2
616,616,red,9.5,5,'Q1',2,2,1,4,2
617,617,red,9.7,6,'Waine Tesson Las Puero 2016',2,2,1,4,2
618,618,red,9.6,5,'X2020',2,2,1,3,3
619,619,red,9.7,6,'Rgunivos 7e Trisced CiovageClaserve De FoustatteRon',2,2,1,4,2
620,620,red,9.4,5,'XWapen Gionuges 1er Cru 2020',3,3,2,4,2
621,621,red,9.4,5,'Twrouf Lerraunuef Syrah 2017',3,3,2,4,2
622,622,red,10.0,5,'J9',2,2,1,4,2
623,623,red,10.5,5,'X Lo Magiole Pinot Noir VQA',2,2,1,5,1
624,624,red,9.8,5,'Uqpa VIRl Cabernet Sauvignon 2020',2,2,1,4,2
625,625,red,9.8,5,'Fbicolo 2017',1,2,1,4,2
626,626,red,10.0,5,'Y Grin Reserva Reserva Mellot 2021',2,3,2,4,2
627,627,red,9.8,5,'Wiglin Gre Tourbele Colencino 2008',1,2,1,4,2
628,628,red,9.8,5,'Not Boss Le Tuaps 2019',2,2,1,4,2
629,629,red,9.5,5,'Kja Red Bornella di Montalinnos Mountios Clsirve Ca',3,3,2,4,2
630,630,red,9.5,5,'Ques Volleyard Pinot Noir 2021',3,3,2,4,2
631,631,red,10.1,6,'NZico 2018',3,3,2,3,3
632,632,red,10.1,6,'Wherald Lak Ollen Cabernet Carvinel Cabernet Sauvig',3,3,2,3,3
633,633,red,9.3,5,'P1',2,3,2,4,2
634,634,red,9.7,6,'Chianta 2021',2,2,2,4,2
635,635,red,9.6,5,'PMota Surrald Copres Shiraz',2,3,2,4,2
636,636,red,9.7,6,'Lus Elethird Le Valescin 2018',2,2,1,4,2
637,637,red,10.8,5,'In HBlak Pinot Noir 2020',2,2,1,3,3
638,638,red,12.5,6,'Pmanof Reserve Cabernet Sauvignon 2019',3,3,2,2,4
639,639,red,10.7,6,'DMcor 2021',3,3,1,5,1
640,640,red,10.7,6,'Kbrio',3,3,1,5,1
641,641,red,10.0,5,'Ssiriz 1986',2,3,1,5,1
642,642,red,12.9,7,'I6 Franc Elevah 2020',1,1,1,1,5
643,643,red,9.6,6,'Zwbeck Irgoliri Estate Pinot Noir Pry 2018',2,2,1,4,2
644,644,red,9.9,6,'And Kerda Sangel Rederve 2020',2,2,1,4,2
645,645,red,12.8,7,'Is Zingea Chianti Classico 2020',2,2,1,2,4
646,646,red,12.8,7,'Amprine CSabernet Sauvignon 2020',2,2,1,2,4
647,647,red,10.3,6,'Shirble Clauxico',2,2,1,4,2
648,648,red,10.5,5,'Uch 2019',2,2,1,3,3
649,649,red,10.9,6,'Unino 2018',5,5,2,4,2
650,650,red,10.8,5,'Ne ConnecI Cabernet Sauvignon 2019',3,4,2,3,3
651,651,red,11.4,4,'Up Acquiona Themepe Libne Cowesare Shiraz 2018',2,2,1,2,4
652,652,red,11.3,6,'CSalvechila',4,5,2,4,2
653,653,red,10.8,5,'Ed Vineyard Grank Reserve',3,4,2,3,3
654,654,red,10.5,6,'Y4',3,3,1,4,2
655,655,red,11.9,6,'Ex Les Druetos diet Gamaz 2020',4,4,2,2,4
656,656,red,9.4,5,'III Patqueurian 2017',2,2,2,4,2
657,657,red,9.6,5,'G2020',3,3,1,5,1
658,658,red,9.7,5,'Brianoc',1,2,1,3,3
659,659,red,9.8,5,'HBaynan',1,2,1,3,3
660,660,red,9.8,5,'Zivipod',1,2,1,3,3
661,661,red,10.3,5,'JtuCalpounadi Riossto Bugalo 2001',2,2,1,4,2
662,662,red,10.7,5,'Yza di Vallionie Ceserve 2122',2,2,1,4,2
663,663,red,11.0,7,'Dra Gran Reserva',2,2,1,3,3
664,664,red,10.7,5,'Dopaina Reserva Barrel Reserva 2015',2,2,1,4,2
665,665,red,12.7,8,'IwLars Pinot Noir 2019',2,2,2,2,4
666,666,red,11.1,6,'Reyssrap Macilly Red',1,1,1,2,4
667,667,red,10.9,4,'Ust 2019',2,2,1,3,3
668,668,red,11.1,6,'GelchVi Ctasel SaintGooquel Cabernet Sauvignon 2017',1,1,1,2,4
669,669,red,9.4,5,'ExbertatMerlot 2020',3,3,2,3,3
670,670,red,9.3,5,'QA',2,2,2,3,3
671,671,red,11.2,7,'XBont Pape 2019',3,3,1,2,4
672,672,red,10.0,5,'No',1,1,1,3,3
673,673,red,12.1,7,'DOr',4,4,2,3,3
674,674,red,10.3,5,'Mmenco DOz 2020',1,2,1,4,2
675,675,red,9.4,5,'Plo Vineyard Lot Stenessed 2019',2,2,1,3,3
676,676,red,10.6,6,'Zints 2021',3,3,3,2,4
677,677,red,9.8,5,'X SpechentGel Mock Elliertoquelache 2018',1,2,1,3,3
678,678,red,9.8,5,'Bracisoria Reserva Cabernet Franc 2020',1,2,1,3,3
679,679,red,9.9,6,'IICGOrg CabernetSeiraz 2020',2,2,1,3,3
680,680,red,9.8,5,'Poptiau del Cabernet Sauvignon 2018',1,2,1,3,3
681,681,red,9.8,5,'XWiad 2018',1,2,1,3,3
682,682,red,9.5,5,'Umpriaco Riserva Emperione 2018',3,3,1,3,3
683,683,red,9.5,5,'Quguzzionama Malbec',3,3,1,3,3
684,684,red,9.7,5,'Thira 2020',2,2,2,4,2
685,685,red,10.9,6,'Jejol Mantontino 2019',3,3,2,2,4
686,686,red,10.9,6,'Piarri Cabernet Seuvignon 2019',3,3,2,2,4
687,687,red,11.7,7,'Blars Sharasare Cabernet Mervet 2020',2,2,1,3,3
688,688,red,10.9,6,'Berghalle Syrre Ctolbico Masbre Cabernet Sauvignon ',3,3,2,2,4
689,689,red,11.3,7,'La La Tonsono 2019',2,2,2,3,3
690,690,red,10.6,7,'Sylla del Chianti ClTesion Sauregnow 2020',4,4,2,2,4
691,691,red,11.2,6,'Gera Gal entet Rote Terrelder Maruetile CountPielus',2,2,1,2,4
692,692,red,9.5,5,'Roche 2016',2,2,1,4,2
693,693,red,10.4,5,'Thinak Ediovivo dAbbuea Restrette Sangmassone 1er C',2,2,1,4,2
694,694,red,9.7,5,'HTrol Cabernet Sauvignon KPMant Lot KAgmh 2019',2,2,1,4,2
695,695,red,9.5,5,'Uquinive',2,2,1,4,2
696,696,red,9.7,5,'Quirela Chiano SGCruzion Tempia Mandscaifil 2020',2,2,1,4,2
697,697,red,11.3,6,'CQ2018',2,2,1,3,3
698,698,red,11.2,6,'IFraud XPMervit 2019',2,2,1,2,4
699,699,red,11.2,6,'Spich Cabe nes Frunello di Montaliccon 2019',2,2,1,2,4
700,700,red,10.9,6,'Threph Deoux Crax Ret',2,2,2,3,3
701,701,red,11.8,6,'Scita Pinot Noir 2020',2,2,2,2,4
702,702,red,10.6,5,'Trueliald SaintCobernet Franc 2020',1,2,2,2,4
703,703,red,10.0,4,'Pred 2019',2,2,2,3,3
704,704,red,11.1,7,'Grot 2019',3,3,1,2,4
705,705,red,11.8,7,'Eftre PritaptShioa 2018',3,4,1,2,4
706,706,red,11.8,7,'Urs Bles Lau Mastechellas Cabernet Sauvignon',3,3,1,3,3
707,707,red,10.9,4,'OC',2,2,1,3,3
708,708,red,11.8,6,'Spurity Getury 2020',2,2,2,2,4
709,709,red,9.5,5,'JDOP2220',2,2,1,4,2
710,710,red,9.9,5,'Bravion Les Arumans Cobtrenthe Bourdes Red Bien Syr',3,3,1,2,4
711,711,red,11.4,6,'Bruta 2017',2,2,2,2,4
712,712,red,9.5,5,'A',2,2,1,4,2
713,713,red,10.5,5,'I',2,3,1,4,2
714,714,red,10.4,6,'SEvic 2019',3,3,1,3,3
715,715,red,12.1,7,'Rche de Res Blendere 2019',3,3,3,3,3
716,716,red,11.2,6,'Fres Goguser De Petelchefal Herldrey Sedene Terruwd',1,2,2,3,3
717,717,red,10.1,5,'Notha TheWemeyand Pinot Noir 2021',2,2,2,3,3
718,718,red,9.7,5,'Qurenghnos Red KPiliat Sauvignon 2019',2,2,1,4,2
719,719,red,9.3,6,'No 2017',3,3,1,3,3
720,720,red,9.7,5,'YDelle 2019',2,2,1,4,2
721,721,red,9.8,6,'SporhAn Lossoth Vin Cobere Motelterux 2020',2,2,1,3,3
722,722,red,10.7,6,'G5',2,2,2,3,3
723,723,red,12.5,7,'Shirah 2020',2,2,2,2,4
724,724,red,10.7,6,'Branc 2018',2,2,2,3,3
725,725,red,12.5,7,'YQAgnalles Stiraz 2019',2,2,2,2,4
726,726,red,11.0,3,'Ect46',2,2,1,5,1
727,727,red,11.8,5,'TMonti Catuballo Cuve Cabernet Sauvignon 2019',3,3,1,3,3
728,728,red,10.8,7,'Jeld Lek Housh 2020',2,2,1,3,3
729,729,red,10.8,7,'SRiverta Chianti Stirazzo 2018',2,2,1,3,3
730,730,red,9.5,5,'Lavione Shiraz KPn Mellic Mole Gropa 2019',3,3,2,4,2
731,731,red,11.0,5,'Herbats RoundSyrah Pinot Noir 2019',2,2,1,3,3
732,732,red,11.5,6,'Al Vineyard Cabernet Sauvignon 2020',1,1,1,2,4
733,733,red,10.8,6,'Essura 2019',2,2,2,3,3
734,734,red,11.5,6,'Zsino Meancios 2020',2,2,1,1,5
735,735,red,12.2,6,'Kn',3,3,1,3,3
736,736,red,11.5,6,'Syrva Shiraz Seirowerga',2,2,1,1,5
737,737,red,11.9,6,'Brange 2021',3,3,1,2,4
738,738,red,11.0,6,'U Hermigey 2318',2,2,2,3,3
739,739,red,11.8,6,'Unrunt 13t Vianes Vineyard Edontes Gray Sedeelle 20',2,2,2,2,4
740,740,red,10.5,5,'QA',3,3,1,3,3
741,741,red,11.0,6,'DYaya Camen Cabernet Sauvignon 2021',2,2,2,3,3
