name,type
Vidussi Ribolla Gialla 2021,white-wine
Vieil Armand Alsace Riesling Grand Cru Ollwiller 2020,white-wine
Vieil Armand Pinot Gris Grand Cru Ollwiller 2020,white-wine
Vieni Estates Bruce Trail White VQA,white-wine
Vieni Riesling 2021,white-wine
Vieni Sparkling Moscato 2021,white-wine
Vieni Sparkling Riesling,white-wine
Vientzi Single Vineyard Savatiano 2020,white-wine
Viewpointe Surfside White VQA,white-wine
Vignerons de Buxy Buissonnier Bourgogne Chardonnay 2022,white-wine
Vignerons de Buxy Buissonnier Montagny,white-wine
Vignerons de Buxy Buissonnier Silex Bourgogne Aligot 2021,white-wine
Vignoble Rotisson Tradition Chardonnay 2021,white-wine
Vilarnau Barcelona Reserva Brut Organic Cava,white-wine
Villa Conchi Brut Ros Cava,white-wine
Villa Conchi Brut Seleccion,white-wine
Villa Maria Cellar Selection Hawkes Bay Chardonnay 2022,white-wine
Villa Maria Cellar Selection Sauvignon Blanc 2022,white-wine
Villa Maria Hawkes Bay Reserve Chardonnay 2018,white-wine
Villa Maria Private Bin Chardonnay East Coast,white-wine
Villa Maria Private Bin East Coast Pinot Gris 2021,white-wine
Villa Maria Private Bin Sauvignon Blanc Marlborough,white-wine
Villa Maria Reserve Chardonnay 2018,white-wine
Villa Maria Reserve Pinot Gris 2021,white-wine
Villa Maria Seddon Pinot Gris 2021,white-wine
Villa Maria Southern Clays Single Vineyard Sauvignon Blanc 2021,white-wine
Villa Maria Taylors Pass Single Vineyard Sauvignon Blanc 2021,white-wine
Villa Maria Wairau Valley Reserve Sauvignon Blanc 2021,white-wine
Villa Puccini Grillo Sicilia DOC,white-wine
Villa Puccini Vermentino Toscana,white-wine
Villa Sandi Blanc De Blancs Il Fresco Brut,white-wine
Villa Sandi Pinot Grigio delle Venezie DOC,white-wine
Villa Sandi Prosecco Il Fresco DOC Treviso,white-wine
Villa Sandi Prosecco Il Fresco DOC Treviso,white-wine
Villa Sandi Valdobbiadene Extra Dry Prosecco Superior,white-wine
Villa Sandi Prosecco Treviso Ii Fresco Brut Doc,white-wine
Villa Teresa Organic Prosecco,white-wine
Vilmart  Cie Grand Cellier 1er Cru Brut whitewine,white-wine
Vilmart et Cie Grande Rserve 1er Cru whitewine,white-wine
Vincent de la Remondire Les Fourchaume Chablis 1er Cru 2020,white-wine
Vincent Girardin Les Genevrires Meursault 1er Cru 2018,white-wine
Vincent Girardin Les Tessons Meursault 2019,white-wine
Vincent Girardin Meursault Les Grands Charrons 2018,white-wine
Vincent Girardin PulignyMontrachet Le Champ Gain 1er Cru 2018,white-wine
Vineland Estates Elevation St Urban Vineyard Riesling,white-wine
Vineland Estates Pinot Grigio 2021,white-wine
Vineland Estates SemiDry Riesling VQA,white-wine
Vineland Estates Unoaked Chardonnay VQA,white-wine
Vino Che Non Ce Bianco,white-wine
Vinoce Napa Valley Sauvignon Blanc 2020,white-wine
Vint Chardonnay by Robert Mondavi,white-wine
Vitese Grillo 2020,white-wine
Viticoltori Acquesi Brachetto DAcqui,white-wine
Vivace Estate Pinot Grigio VQA,white-wine
Vlassides Alates Xynisteri 2021,white-wine
Voga Moscato Frizzante IGT,white-wine
Voga Pinot Grigio IGT,white-wine
VOGA Ros Prosecco 2020,white-wine
von Hvel Scharzhofberger Riesling Sptlese 2018,white-wine
Wakefield Estate Label Chardonnay 2021,white-wine
Wakefield Estate Label Chardonnay 2022,white-wine
Wakefield Jaraman Chardonnay 2021,white-wine
Wakefield St Andrews Chardonnay 2019,white-wine
Wanderlust Adventurous White,white-wine
Waupoos Honeysuckle VQA,white-wine
Waupoos White Rabbit VQA,white-wine
Wayne Gretzky Brut Sparkling VQA,white-wine
Wayne Gretzky Chardonnay VQA,white-wine
Wayne Gretzky No 99 Riesling VQA,white-wine
Wayne Gretzky Pinot Grigio VQA,white-wine
Wayne Gretzky Sauvignon Blanc VQA,white-wine
Wayne Gretzky Signature White VQA,white-wine
Wayne Gretzky Whisky Oak Aged Chardonnay 2019,white-wine
Weather Rock Pinot Grigio VQA,white-wine
Wegeler Bernkasteler Trocken Riesling 2021,white-wine
Wegeler Lay Feinherb Riesling 2020,white-wine
Wegeler Riesling Trocken 2020,white-wine
Weingut Dr Loosen Erdener Prlat Goldkapsel Riesling Auslese 2018,white-wine
Weingut Sinss Grauburgunder Trocken 2019,white-wine
Weingut Sinss Riesling Trocken 2019,white-wine
Weingut Tesch St Remigiusberg Riesling 2020,white-wine
Weinlaubenhof Kracher Cuve Beerenauslese 2017,white-wine
Weinrieder Reserve Grner Veltliner 2018,white-wine
Weinstock White BY W KPM,white-wine
Wente Morning Fog Chardonnay,white-wine
Westcott Estate Chardonnay 2021,white-wine
Westcott Vineyards Block 76 Chardonnay VQA,white-wine
Westcott Vineyards Butlers Grant Riesling VQA,white-wine
White Blend Portugal,white-wine
White House Wine Co Riesling Pinot Grigio VQA,white-wine
Whitecliff Sauvignon Blanc,white-wine
Whitehaven Greg Single Vineyard Reserve Sauvignon Blanc 2022,white-wine
Whitehaven Sauvignon Blanc,white-wine
Wildass Riesling 2019,white-wine
Wildeberg Semillon 2021,white-wine
Willamette Valley Vineyards Brut Sparkling 2017,white-wine
William Fvre Champs Royaux Chablis 2020,white-wine
William Fvre Espino Reserva Especial Chardonnay 2021,white-wine
William Fevre Petit Chablis,white-wine
William Hill California Chardonnay 2021,white-wine
Willm Gewurztraminer Reserve,white-wine
Willm Rserve Pinot Blanc 2021,white-wine
Willm Rserve Riesling,white-wine
Wine Art Estate Plano Malagousia 2022,white-wine
Wine Art Estate Techni Alipias White Blend 2022,white-wine
Wines of Substance Chardonnay 2020,white-wine
Winzer Krems Ried Kremser Wachtberg Reserve Grner Veltliner 2021,white-wine
With Love From The Cape Chenin Blanc,white-wine
With Love Pecorino,white-wine
Wither Hills Sauvignon Blanc 2022,white-wine
Wolder Goldgrube Riesling Auslese 2018,white-wine
Wolf Blass Yellow Label Chardonnay,white-wine
Wolf Blass Yellow Label Sauvignon Blanc,white-wine
Woodbridge By Robert Mondavi Chardonnay,white-wine
Woodbridge By Robert Mondavi Pinot Grigio,white-wine
Woodbridge By Robert Mondavi Sauvignon Blanc,white-wine
Wyndham Estate Bin 222 Chardonnay,white-wine
XOXO Light Pinot Grigio,white-wine
XOXO Moscato,white-wine
XOXO Pinot Grigio Chardonnay,white-wine
XOXO Pinot Grigio Chardonnay Sparkling,white-wine
XOXO Sauvignon Blanc Light,white-wine
Yalumba Organic Viognier 2021,white-wine
Yalumba The Y Series Riesling 2021,white-wine
Yalumba Y Series Viognier,white-wine
Yann Chave Crozes Hermitage Blanc Tradition 2020,white-wine
Yarden Chardonnay KP,white-wine
Yealands Sauvignon Blanc Marlborough,white-wine
Yellow Tail Bubbles,white-wine
Yellow Tail Bubbles Ros,white-wine
Yellow Tail Chardonnay,white-wine
Yellow Tail Pinot Grigio,white-wine
Yellow Tail Sauvignon Blanc,white-wine
Yellowglen Pink Sparkling,white-wine
Yves Cuilleron La Petite Cte Condrieu 2018,white-wine
Yves Cuilleron Les Chaillets Condrieu 2019,white-wine
Yves Cuilleron Verlieu Condrieu 2018,white-wine
Zacharias Assyrtiko 2021,white-wine
Zacharias Moschofilero 2021,white-wine
Zambartas Promara 2022,white-wine
Zaranda Semillon 2020,white-wine
Zeltinger Himmelreich Auslese Anrecht 2016,white-wine
Zeltinger Schlossberg Riesling Sptlese 2014,white-wine
Zenato Colombara Soave Classico 2022,white-wine
Zenato San Benedetto Lugana,white-wine
Ziraldo Valdobbiadene Superiore Brut Prosecco,white-wine
Zlatan Posip Novus White Organic 2022,white-wine
Zonin Brut Ros Prosecco,white-wine
Zonin Cuve 1821 Prosecco DOC Brut,white-wine
Zonin Prosecco Brut 1821 DOC,white-wine
Zontes Footstep Excalibur Sauvignon Blanc 2022,white-wine
Zontes Footstep Shades of Gris Pinot Grigio 2021,white-wine
Zuccardi Serie A Torronts 2022,white-wine
Zull Ried ussere Bergen Reserve Grner Veltliner 2021,white-wine
Zull Ried Innere Bergen Riesling 2021,white-wine
