,index,type,quality,crispness,acidity,fruitiness,sweetness,dryness
2891,2891,white,7,1,1,1,1,3
2892,2892,white,6,1,1,3,1,3
2893,2893,white,7,1,1,2,1,3
2894,2894,white,5,2,2,2,2,2
2895,2895,white,7,1,1,2,2,2
2896,2896,white,4,2,3,3,2,2
2897,2897,white,5,2,2,2,2,2
2898,2898,white,5,2,2,2,2,2
2899,2899,white,6,1,1,1,2,2
2900,2900,white,6,1,2,2,3,1
2901,2901,white,7,1,1,2,1,3
2902,2902,white,5,1,1,2,2,2
2903,2903,white,6,1,1,2,1,3
2904,2904,white,6,1,1,1,3,1
2905,2905,white,6,1,1,1,2,2
2906,2906,white,7,1,1,1,1,3
2907,2907,white,7,1,2,2,2,2
2908,2908,white,6,0,1,1,1,3
2909,2909,white,6,1,1,1,2,2
2910,2910,white,5,0,1,1,4,0
2911,2911,white,5,0,1,1,4,0
2912,2912,white,5,1,2,2,2,2
2913,2913,white,5,1,1,2,4,0
2914,2914,white,6,1,2,2,2,2
2915,2915,white,6,1,2,2,1,3
2916,2916,white,6,1,2,1,4,0
2917,2917,white,5,1,1,3,3,1
2918,2918,white,5,1,1,3,3,1
2919,2919,white,5,1,1,3,3,1
2920,2920,white,5,1,1,2,2,2
2921,2921,white,5,1,1,3,3,1
2922,2922,white,5,1,1,3,4,0
2923,2923,white,5,1,1,3,1,3
2924,2924,white,5,1,1,3,3,1
2925,2925,white,5,1,1,3,3,1
2926,2926,white,5,1,1,2,4,0
2927,2927,white,5,1,1,2,4,0
2928,2928,white,5,1,1,3,2,2
2929,2929,white,6,1,2,3,3,1
2930,2930,white,6,1,1,3,2,2
2931,2931,white,7,1,1,2,0,4
2932,2932,white,6,2,3,2,3,1
2933,2933,white,5,1,1,1,2,2
2934,2934,white,6,2,2,2,3,1
2935,2935,white,5,1,2,1,1,3
2936,2936,white,6,1,2,3,3,1
2937,2937,white,5,1,1,2,1,3
2938,2938,white,7,1,1,2,1,3
2939,2939,white,7,1,1,2,1,3
2940,2940,white,5,1,2,2,3,1
2941,2941,white,5,1,1,3,3,1
2942,2942,white,6,1,1,1,1,3
2943,2943,white,6,1,2,1,2,2
2944,2944,white,6,1,2,2,2,2
2945,2945,white,6,1,1,2,1,3
2946,2946,white,7,1,1,2,1,3
2947,2947,white,5,1,1,3,3,1
2948,2948,white,6,1,1,1,1,3
2949,2949,white,6,1,1,2,4,0
2950,2950,white,6,1,1,4,3,1
2951,2951,white,7,1,2,2,3,1
2952,2952,white,5,1,2,2,3,1
2953,2953,white,5,1,1,0,2,2
2954,2954,white,5,1,2,1,1,3
2955,2955,white,4,1,1,2,1,3
2956,2956,white,5,1,1,2,1,3
2957,2957,white,6,1,1,2,1,3
2958,2958,white,5,2,2,2,2,2
2959,2959,white,6,2,2,2,2,2
2960,2960,white,6,2,2,1,2,2
2961,2961,white,6,1,1,2,1,3
2962,2962,white,5,2,2,2,2,2
2963,2963,white,6,2,2,2,2,2
2964,2964,white,5,1,1,2,1,3
2965,2965,white,5,1,1,2,3,1
2966,2966,white,5,1,1,2,3,1
2967,2967,white,5,1,1,3,3,1
2968,2968,white,5,1,1,3,2,2
2969,2969,white,6,1,2,2,2,2
2970,2970,white,6,1,1,2,3,1
2971,2971,white,5,1,1,3,2,2
2972,2972,white,7,1,1,2,1,3
2973,2973,white,5,1,1,3,2,2
2974,2974,white,5,1,2,0,4,0
2975,2975,white,4,3,3,3,2,2
2976,2976,white,7,2,2,2,1,3
2977,2977,white,6,2,2,2,2,2
2978,2978,white,5,1,2,0,4,0
2979,2979,white,5,1,1,2,3,1
2980,2980,white,5,1,1,2,1,3
2981,2981,white,6,1,1,2,3,1
2982,2982,white,5,2,2,1,1,3
2983,2983,white,5,2,2,1,1,3
2984,2984,white,5,2,2,3,2,2
2985,2985,white,5,2,2,3,2,2
2986,2986,white,5,1,1,3,3,1
2987,2987,white,6,1,1,1,2,2
2988,2988,white,7,1,2,2,3,1
2989,2989,white,6,1,1,2,1,3
2990,2990,white,7,1,1,2,1,3
2991,2991,white,6,2,2,3,1,3
2992,2992,white,7,1,1,2,1,3
2993,2993,white,6,1,1,2,2,2
2994,2994,white,5,1,1,2,2,2
2995,2995,white,6,1,2,1,2,2
2996,2996,white,6,1,2,1,1,3
2997,2997,white,6,2,1,4,3,1
2998,2998,white,8,1,1,2,4,0
2999,2999,white,8,1,1,2,4,0
3000,3000,white,8,1,1,2,4,0
3001,3001,white,8,1,1,2,4,0
3002,3002,white,8,1,1,2,4,0
3003,3003,white,6,1,1,3,1,3
3004,3004,white,5,1,2,2,2,2
3005,3005,white,6,1,2,2,3,1
3006,3006,white,7,1,1,2,1,3
3007,3007,white,4,1,1,1,2,2
3008,3008,white,8,1,1,2,4,0
3009,3009,white,5,1,1,1,2,2
3010,3010,white,6,1,1,1,1,3
3011,3011,white,6,1,1,2,4,0
3012,3012,white,6,2,2,3,3,1
3013,3013,white,6,1,1,2,4,0
3014,3014,white,6,2,2,3,3,1
3015,3015,white,6,2,2,3,3,1
3016,3016,white,6,1,1,2,4,0
3017,3017,white,6,1,1,2,1,3
3018,3018,white,6,1,1,1,1,3
3019,3019,white,6,1,1,2,1,3
3020,3020,white,6,1,1,2,4,0
3021,3021,white,6,2,2,3,3,1
3022,3022,white,6,0,0,2,1,3
3023,3023,white,5,1,1,2,2,2
3024,3024,white,7,1,2,2,1,3
3025,3025,white,5,1,1,2,2,2
3026,3026,white,5,1,1,3,1,3
3027,3027,white,6,1,1,1,3,1
3028,3028,white,5,2,2,1,1,3
3029,3029,white,6,1,1,2,2,2
3030,3030,white,7,1,1,2,1,3
3031,3031,white,5,2,2,1,1,3
3032,3032,white,7,1,1,2,1,3
3033,3033,white,6,1,1,1,3,1
3034,3034,white,6,1,1,2,1,3
3035,3035,white,6,1,1,2,1,3
3036,3036,white,6,1,1,3,3,1
3037,3037,white,6,1,1,2,1,3
3038,3038,white,5,1,1,0,3,1
3039,3039,white,6,2,2,2,2,2
3040,3040,white,6,1,1,3,3,1
3041,3041,white,6,2,2,3,1,3
3042,3042,white,5,1,1,1,2,2
3043,3043,white,6,0,1,1,1,3
3044,3044,white,5,1,1,2,3,1
3045,3045,white,5,1,1,2,1,3
3046,3046,white,5,2,2,1,1,3
3047,3047,white,6,0,0,2,1,3
3048,3048,white,5,1,1,1,2,2
3049,3049,white,5,0,0,1,2,2
3050,3050,white,5,2,2,2,1,3
3051,3051,white,6,1,1,3,3,1
3052,3052,white,5,0,0,1,2,2
3053,3053,white,6,0,0,1,2,2
3054,3054,white,6,1,1,2,1,3
3055,3055,white,5,2,2,2,1,3
3056,3056,white,5,2,2,3,3,1
3057,3057,white,5,1,1,3,2,2
3058,3058,white,5,1,1,3,2,2
3059,3059,white,7,0,1,1,2,2
3060,3060,white,3,3,3,2,3,1
3061,3061,white,5,1,1,1,4,0
3062,3062,white,5,1,1,1,4,0
3063,3063,white,5,2,2,1,1,3
3064,3064,white,5,2,2,1,1,3
3065,3065,white,6,1,1,2,2,2
3066,3066,white,5,1,1,1,4,0
3067,3067,white,7,1,1,2,1,3
3068,3068,white,5,1,1,2,3,1
3069,3069,white,5,1,0,3,2,2
3070,3070,white,5,1,1,3,3,1
3071,3071,white,6,1,1,2,1,3
3072,3072,white,5,1,1,1,1,3
3073,3073,white,5,1,1,2,2,2
3074,3074,white,6,1,1,2,2,2
3075,3075,white,5,1,2,1,2,2
3076,3076,white,5,1,2,1,2,2
3077,3077,white,5,1,1,1,2,2
3078,3078,white,6,0,0,0,1,3
3079,3079,white,7,1,1,1,0,4
3080,3080,white,6,1,1,2,2,2
3081,3081,white,6,1,1,1,2,2
3082,3082,white,5,1,1,1,2,2
3083,3083,white,5,1,1,2,2,2
3084,3084,white,6,1,1,2,2,2
3085,3085,white,5,1,1,2,2,2
3086,3086,white,5,1,1,2,2,2
3087,3087,white,6,1,1,2,2,2
3088,3088,white,6,0,1,1,1,3
3089,3089,white,4,1,1,2,2,2
3090,3090,white,5,1,1,2,2,2
3091,3091,white,5,1,1,0,2,2
3092,3092,white,6,1,1,2,2,2
3093,3093,white,5,2,2,2,2,2
3094,3094,white,6,1,2,2,2,2
3095,3095,white,6,1,2,2,2,2
3096,3096,white,5,1,2,2,2,2
3097,3097,white,6,1,2,2,2,2
3098,3098,white,6,2,2,2,2,2
3099,3099,white,6,1,2,2,2,2
3100,3100,white,5,1,1,1,3,1
3101,3101,white,5,1,1,1,2,2
3102,3102,white,5,1,1,4,3,1
3103,3103,white,5,1,1,4,3,1
3104,3104,white,5,2,2,3,3,1
3105,3105,white,5,1,1,2,2,2
3106,3106,white,5,1,1,2,3,1
3107,3107,white,6,1,1,2,3,1
3108,3108,white,5,0,1,2,2,2
3109,3109,white,5,1,1,2,3,1
3110,3110,white,6,1,1,2,0,4
3111,3111,white,5,1,1,2,3,1
3112,3112,white,5,0,1,0,2,2
3113,3113,white,5,0,1,2,2,2
3114,3114,white,5,1,1,2,2,2
3115,3115,white,5,2,2,3,4,0
3116,3116,white,6,1,2,2,2,2
3117,3117,white,6,1,1,2,3,1
3118,3118,white,6,1,1,2,3,1
3119,3119,white,5,1,1,1,4,0
3120,3120,white,5,1,1,1,4,0
3121,3121,white,5,1,1,1,4,0
3122,3122,white,5,0,1,0,2,2
3123,3123,white,6,1,1,2,3,1
3124,3124,white,5,1,1,1,4,0
3125,3125,white,4,1,1,1,1,3
3126,3126,white,5,1,1,2,1,3
3127,3127,white,6,1,1,2,1,3
3128,3128,white,4,1,2,2,1,3
3129,3129,white,7,1,1,1,1,3
3130,3130,white,5,1,1,2,3,1
3131,3131,white,7,1,1,1,1,3
3132,3132,white,5,0,1,1,3,1
3133,3133,white,5,1,1,1,3,1
3134,3134,white,5,2,2,3,2,2
3135,3135,white,5,1,1,2,1,3
3136,3136,white,5,1,1,1,1,3
3137,3137,white,6,1,1,2,4,0
3138,3138,white,6,1,1,2,4,0
3139,3139,white,6,1,2,1,1,3
3140,3140,white,6,1,1,2,2,2
3141,3141,white,5,1,1,1,2,2
3142,3142,white,6,1,2,2,2,2
3143,3143,white,5,1,1,1,2,2
3144,3144,white,5,0,0,2,2,2
3145,3145,white,5,1,2,2,3,1
3146,3146,white,5,1,2,2,3,1
3147,3147,white,5,2,1,4,3,1
3148,3148,white,7,1,1,2,1,3
3149,3149,white,6,1,2,2,3,1
3150,3150,white,6,1,1,2,3,1
3151,3151,white,6,1,1,2,2,2
3152,3152,white,5,0,1,1,3,1
3153,3153,white,6,1,1,2,1,3
3154,3154,white,6,1,1,2,1,3
3155,3155,white,5,1,2,2,3,1
3156,3156,white,6,1,1,2,1,3
3157,3157,white,6,1,1,2,1,3
3158,3158,white,4,2,3,3,2,2
3159,3159,white,5,1,1,2,2,2
3160,3160,white,4,1,2,2,1,3
3161,3161,white,6,1,2,1,1,3
3162,3162,white,6,1,1,1,1,3
3163,3163,white,4,1,1,2,0,4
3164,3164,white,6,1,1,2,2,2
3165,3165,white,7,1,1,1,1,3
3166,3166,white,6,1,2,1,1,3
3167,3167,white,5,1,2,2,3,1
3168,3168,white,5,1,1,2,2,2
3169,3169,white,5,1,1,2,2,2
3170,3170,white,7,1,1,2,3,1
3171,3171,white,7,1,1,2,3,1
3172,3172,white,7,1,1,2,3,1
3173,3173,white,7,1,1,2,3,1
3174,3174,white,7,1,1,2,3,1
3175,3175,white,5,0,1,0,3,1
3176,3176,white,7,1,1,2,3,1
3177,3177,white,7,1,1,2,3,1
3178,3178,white,5,0,1,0,3,1
3179,3179,white,7,0,1,1,2,2
3180,3180,white,6,1,1,2,1,3
3181,3181,white,6,2,2,3,3,1
3182,3182,white,6,1,1,1,1,3
3183,3183,white,5,1,1,1,3,1
3184,3184,white,5,0,1,1,2,2
3185,3185,white,6,0,1,1,2,2
3186,3186,white,7,1,1,2,3,1
3187,3187,white,5,1,1,0,2,2
3188,3188,white,6,1,1,2,3,1
3189,3189,white,6,1,1,2,3,1
3190,3190,white,6,1,1,3,0,4
3191,3191,white,5,2,2,2,3,1
3192,3192,white,6,2,2,3,2,2
3193,3193,white,6,1,1,2,3,1
3194,3194,white,6,1,1,2,3,1
3195,3195,white,5,1,1,0,2,2
3196,3196,white,6,1,1,1,1,3
3197,3197,white,6,1,1,1,1,3
3198,3198,white,5,1,1,1,2,2
3199,3199,white,6,1,1,3,3,1
3200,3200,white,5,0,1,1,3,1
3201,3201,white,6,0,1,1,1,3
3202,3202,white,5,1,1,1,2,2
3203,3203,white,5,1,2,2,2,2
3204,3204,white,5,1,1,2,2,2
3205,3205,white,5,1,2,2,2,2
3206,3206,white,6,2,2,2,2,2
3207,3207,white,7,1,1,1,1,3
3208,3208,white,5,1,1,1,1,3
3209,3209,white,6,1,1,2,1,3
3210,3210,white,7,1,1,1,2,2
3211,3211,white,6,1,1,2,1,3
3212,3212,white,6,1,1,2,1,3
3213,3213,white,6,1,1,1,1,3
3214,3214,white,5,1,1,1,1,3
3215,3215,white,6,2,2,2,3,1
3216,3216,white,5,1,2,2,1,3
3217,3217,white,6,2,2,2,1,3
3218,3218,white,6,1,1,1,2,2
3219,3219,white,7,1,1,2,0,4
3220,3220,white,6,1,1,2,1,3
3221,3221,white,6,2,2,2,3,1
3222,3222,white,7,1,2,1,2,2
3223,3223,white,6,1,1,2,3,1
3224,3224,white,7,1,2,1,2,2
3225,3225,white,4,1,2,1,3,1
3226,3226,white,7,1,1,3,3,1
3227,3227,white,6,1,1,2,2,2
3228,3228,white,7,1,1,3,3,1
3229,3229,white,6,1,1,2,2,2
3230,3230,white,6,2,2,2,2,2
3231,3231,white,5,1,1,2,2,2
3232,3232,white,5,1,1,2,2,2
3233,3233,white,6,1,1,3,3,1
3234,3234,white,5,1,1,1,2,2
3235,3235,white,4,0,1,1,4,0
3236,3236,white,6,0,1,1,2,2
3237,3237,white,6,1,1,3,3,1
3238,3238,white,5,1,1,1,3,1
3239,3239,white,5,1,1,1,2,2
3240,3240,white,5,1,1,3,3,1
3241,3241,white,5,1,1,0,3,1
3242,3242,white,7,1,1,1,2,2
3243,3243,white,4,0,1,1,4,0
3244,3244,white,6,0,1,1,2,2
3245,3245,white,6,1,1,1,1,3
3246,3246,white,5,0,1,1,3,1
3247,3247,white,6,2,2,4,4,0
3248,3248,white,7,1,1,1,1,3
3249,3249,white,5,1,1,1,2,2
3250,3250,white,5,0,1,1,3,1
3251,3251,white,6,0,1,1,1,3
3252,3252,white,6,1,1,1,2,2
3253,3253,white,5,1,1,2,1,3
3254,3254,white,5,1,1,2,3,1
3255,3255,white,5,1,1,2,3,1
3256,3256,white,6,1,1,2,2,2
3257,3257,white,6,2,2,2,1,3
3258,3258,white,5,1,1,1,4,0
3259,3259,white,6,1,1,3,2,2
3260,3260,white,5,1,1,1,4,0
3261,3261,white,5,2,2,2,2,2
3262,3262,white,6,1,1,3,2,2
3263,3263,white,6,1,1,2,3,1
3264,3264,white,7,1,1,1,1,3
3265,3265,white,6,1,1,1,3,1
3266,3266,white,6,0,1,1,2,2
3267,3267,white,5,1,1,2,2,2
3268,3268,white,7,1,1,1,1,3
3269,3269,white,4,1,2,1,3,1
3270,3270,white,6,0,1,1,2,2
3271,3271,white,6,1,1,1,1,3
3272,3272,white,6,0,1,1,2,2
3273,3273,white,6,1,1,1,1,3
3274,3274,white,6,0,1,1,1,3
3275,3275,white,5,1,1,2,3,1
3276,3276,white,5,1,1,2,3,1
3277,3277,white,5,1,1,2,3,1
3278,3278,white,5,1,1,2,3,1
3279,3279,white,5,1,1,2,3,1
3280,3280,white,7,1,1,1,1,3
3281,3281,white,7,1,1,1,1,3
3282,3282,white,6,2,2,2,1,3
3283,3283,white,6,1,1,1,1,3
3284,3284,white,7,1,1,1,1,3
3285,3285,white,7,1,1,2,1,3
3286,3286,white,6,1,1,1,2,2
3287,3287,white,7,1,1,2,2,2
3288,3288,white,6,1,1,3,3,1
3289,3289,white,8,0,1,0,0,4
3290,3290,white,7,1,1,2,1,3
3291,3291,white,7,1,1,2,0,4
3292,3292,white,5,1,1,1,3,1
3293,3293,white,5,0,1,1,3,1
3294,3294,white,5,1,1,0,3,1
3295,3295,white,6,1,1,0,2,2
3296,3296,white,7,1,1,2,1,3
3297,3297,white,5,0,0,0,2,2
3298,3298,white,5,2,2,2,2,2
3299,3299,white,6,1,2,2,1,3
3300,3300,white,7,1,1,1,1,3
3301,3301,white,5,2,2,2,2,2
3302,3302,white,7,1,1,1,0,4
3303,3303,white,6,1,1,2,1,3
3304,3304,white,6,1,2,2,2,2
3305,3305,white,7,1,1,2,1,3
3306,3306,white,7,1,1,2,0,4
3307,3307,white,6,1,2,2,1,3
3308,3308,white,6,1,1,2,1,3
3309,3309,white,5,1,1,1,2,2
3310,3310,white,6,1,1,0,2,2
3311,3311,white,6,1,1,0,2,2
3312,3312,white,5,1,1,3,2,2
3313,3313,white,6,1,1,1,3,1
3314,3314,white,5,1,1,2,1,3
3315,3315,white,6,1,1,2,3,1
3316,3316,white,8,1,1,2,0,4
3317,3317,white,5,2,2,2,2,2
3318,3318,white,4,1,1,2,3,1
3319,3319,white,5,1,1,2,3,1
3320,3320,white,6,1,1,1,2,2
3321,3321,white,6,1,2,1,2,2
3322,3322,white,5,1,1,2,3,1
3323,3323,white,8,1,1,1,1,3
3324,3324,white,5,1,1,1,1,3
3325,3325,white,6,1,1,1,2,2
3326,3326,white,6,1,2,1,3,1
3327,3327,white,6,1,1,1,1,3
3328,3328,white,6,1,2,2,1,3
3329,3329,white,5,1,2,1,3,1
3330,3330,white,6,1,2,2,3,1
3331,3331,white,6,0,1,0,2,2
3332,3332,white,7,1,1,1,1,3
3333,3333,white,6,1,1,1,1,3
3334,3334,white,7,1,1,2,1,3
3335,3335,white,6,1,1,2,1,3
3336,3336,white,5,2,2,2,1,3
3337,3337,white,5,1,1,2,3,1
3338,3338,white,6,1,2,2,3,1
3339,3339,white,5,2,2,3,2,2
3340,3340,white,6,1,1,1,1,3
3341,3341,white,5,1,1,1,3,1
3342,3342,white,5,1,1,1,2,2
3343,3343,white,5,1,1,3,3,1
3344,3344,white,6,1,1,2,3,1
3345,3345,white,6,1,1,2,3,1
3346,3346,white,6,0,1,1,2,2
3347,3347,white,7,0,1,1,2,2
3348,3348,white,4,0,1,0,1,3
3349,3349,white,3,1,1,2,1,3
3350,3350,white,6,1,1,2,1,3
3351,3351,white,6,1,1,2,1,3
3352,3352,white,6,1,1,2,1,3
3353,3353,white,6,1,1,1,2,2
3354,3354,white,6,1,1,3,2,2
3355,3355,white,8,1,1,1,2,2
3356,3356,white,6,1,1,1,1,3
3357,3357,white,8,1,1,1,2,2
3358,3358,white,4,1,1,1,2,2
3359,3359,white,4,1,1,2,2,2
3360,3360,white,4,1,1,2,1,3
3361,3361,white,8,1,1,1,1,3
3362,3362,white,8,1,1,1,1,3
3363,3363,white,6,1,1,2,2,2
3364,3364,white,5,1,1,1,2,2
3365,3365,white,5,1,2,1,4,0
3366,3366,white,6,1,1,1,1,3
3367,3367,white,6,2,1,2,1,3
3368,3368,white,6,0,1,1,1,3
3369,3369,white,4,2,2,3,2,2
3370,3370,white,4,2,2,3,2,2
3371,3371,white,6,1,2,2,2,2
3372,3372,white,6,2,2,2,0,4
3373,3373,white,5,2,2,3,2,2
3374,3374,white,5,0,1,1,3,1
3375,3375,white,6,1,1,1,1,3
3376,3376,white,6,1,1,1,2,2
3377,3377,white,4,1,1,1,2,2
3378,3378,white,6,1,1,1,2,2
3379,3379,white,6,1,2,1,4,0
3380,3380,white,4,1,1,1,2,2
3381,3381,white,5,1,2,2,2,2
3382,3382,white,6,1,1,1,2,2
3383,3383,white,5,0,1,0,2,2
3384,3384,white,5,1,1,3,4,0
3385,3385,white,7,1,2,2,1,3
3386,3386,white,5,1,1,3,3,1
3387,3387,white,6,1,1,1,2,2
3388,3388,white,6,1,1,1,2,2
3389,3389,white,6,1,1,1,1,3
3390,3390,white,6,1,2,2,2,2
3391,3391,white,6,1,1,1,1,3
3392,3392,white,6,1,2,2,2,2
3393,3393,white,5,0,1,1,3,1
3394,3394,white,5,0,1,0,3,1
3395,3395,white,5,0,1,1,3,1
3396,3396,white,6,1,1,1,3,1
3397,3397,white,6,1,2,2,4,0
3398,3398,white,4,1,1,2,2,2
3399,3399,white,5,1,1,1,3,1
3400,3400,white,6,1,2,1,2,2
3401,3401,white,5,1,1,1,3,1
3402,3402,white,6,1,1,2,3,1
3403,3403,white,6,1,1,1,1,3
3404,3404,white,5,1,2,2,3,1
3405,3405,white,5,1,1,2,2,2
3406,3406,white,5,1,2,2,3,1
3407,3407,white,5,1,1,2,2,2
3408,3408,white,5,1,1,2,2,2
3409,3409,white,6,1,1,1,2,2
3410,3410,white,6,1,1,1,1,3
3411,3411,white,6,1,1,1,1,3
3412,3412,white,5,0,1,0,3,1
3413,3413,white,5,0,1,0,3,1
3414,3414,white,7,1,1,1,1,3
3415,3415,white,6,0,1,1,1,3
3416,3416,white,5,1,1,2,4,0
3417,3417,white,6,1,1,2,3,1
3418,3418,white,6,2,2,2,2,2
3419,3419,white,6,2,2,2,2,2
3420,3420,white,6,1,1,2,3,1
3421,3421,white,5,1,1,1,4,0
3422,3422,white,5,1,1,1,4,0
3423,3423,white,5,1,2,2,2,2
3424,3424,white,5,2,2,2,2,2
3425,3425,white,7,1,1,1,3,1
3426,3426,white,5,0,1,0,2,2
3427,3427,white,6,1,1,2,1,3
3428,3428,white,6,0,0,2,1,3
3429,3429,white,5,1,1,2,2,2
3430,3430,white,7,0,0,2,1,3
3431,3431,white,6,2,2,1,2,2
3432,3432,white,6,0,1,1,3,1
3433,3433,white,7,1,1,2,1,3
3434,3434,white,7,1,1,2,1,3
3435,3435,white,6,1,1,3,2,2
3436,3436,white,6,1,1,1,3,1
3437,3437,white,5,1,1,2,1,3
3438,3438,white,6,1,1,2,2,2
3439,3439,white,6,1,1,3,2,2
3440,3440,white,6,1,1,3,2,2
3441,3441,white,5,0,1,0,3,1
3442,3442,white,6,1,2,2,2,2
3443,3443,white,6,1,2,1,1,3
3444,3444,white,6,1,2,1,1,3
3445,3445,white,6,2,1,3,2,2
3446,3446,white,4,1,1,1,3,1
3447,3447,white,4,1,1,1,3,1
3448,3448,white,5,0,1,1,1,3
3449,3449,white,5,1,2,1,2,2
3450,3450,white,5,1,1,2,4,0
3451,3451,white,5,1,1,2,4,0
3452,3452,white,6,1,1,2,1,3
3453,3453,white,5,1,1,2,4,0
3454,3454,white,5,1,1,3,2,2
3455,3455,white,4,2,2,2,2,2
3456,3456,white,4,2,2,2,2,2
3457,3457,white,6,2,2,2,2,2
3458,3458,white,6,1,1,3,3,1
3459,3459,white,6,1,1,2,2,2
3460,3460,white,7,1,1,2,1,3
3461,3461,white,6,1,1,1,3,1
3462,3462,white,6,1,1,3,3,1
3463,3463,white,6,1,1,4,3,1
3464,3464,white,6,0,0,1,1,3
3465,3465,white,5,1,1,2,1,3
3466,3466,white,7,1,1,2,1,3
3467,3467,white,7,1,1,1,1,3
3468,3468,white,6,1,1,2,2,2
3469,3469,white,6,1,1,2,3,1
3470,3470,white,7,1,1,1,1,3
3471,3471,white,5,1,1,1,3,1
3472,3472,white,7,1,1,2,1,3
3473,3473,white,5,2,2,3,1,3
3474,3474,white,5,1,1,1,3,1
3475,3475,white,7,1,1,2,1,3
3476,3476,white,6,1,1,2,1,3
3477,3477,white,6,1,1,2,2,2
3478,3478,white,5,0,1,0,3,1
3479,3479,white,6,0,0,0,1,3
3480,3480,white,4,1,1,1,2,2
3481,3481,white,4,1,1,1,2,2
3482,3482,white,5,1,1,2,2,2
3483,3483,white,7,1,1,2,1,3
3484,3484,white,6,2,2,2,2,2
3485,3485,white,6,1,1,1,4,0
3486,3486,white,6,0,1,0,3,1
3487,3487,white,6,0,1,0,3,1
3488,3488,white,5,0,1,0,1,3
3489,3489,white,5,2,2,2,3,1
3490,3490,white,6,2,2,2,2,2
3491,3491,white,5,2,2,2,2,2
3492,3492,white,6,1,1,1,4,0
3493,3493,white,6,1,1,2,1,3
3494,3494,white,6,1,1,1,1,3
3495,3495,white,5,1,1,2,2,2
3496,3496,white,5,0,1,0,2,2
3497,3497,white,6,1,1,3,2,2
3498,3498,white,5,1,1,4,4,0
3499,3499,white,5,0,1,0,2,2
3500,3500,white,6,1,1,3,2,2
3501,3501,white,5,1,1,4,3,1
3502,3502,white,7,1,1,3,1,3
3503,3503,white,7,1,1,3,1,3
3504,3504,white,7,1,1,3,1,3
3505,3505,white,7,1,1,3,1,3
3506,3506,white,7,1,1,3,1,3
3507,3507,white,6,1,1,1,1,3
3508,3508,white,5,1,1,1,3,1
3509,3509,white,6,1,1,1,1,3
3510,3510,white,6,0,1,0,1,3
3511,3511,white,5,1,1,1,4,0
3512,3512,white,7,1,1,1,0,4
3513,3513,white,5,1,1,1,1,3
3514,3514,white,6,1,1,3,2,2
3515,3515,white,6,1,1,1,2,2
3516,3516,white,5,1,1,1,1,3
3517,3517,white,6,1,1,2,0,4
3518,3518,white,5,1,1,1,2,2
3519,3519,white,5,1,1,2,2,2
3520,3520,white,5,1,1,1,1,3
3521,3521,white,5,1,1,3,3,1
3522,3522,white,5,1,1,3,2,2
3523,3523,white,5,1,2,1,3,1
3524,3524,white,7,1,1,2,3,1
3525,3525,white,7,1,1,2,3,1
3526,3526,white,7,1,1,2,3,1
3527,3527,white,7,1,1,2,3,1
3528,3528,white,7,1,1,2,3,1
3529,3529,white,7,1,1,2,3,1
3530,3530,white,6,0,0,1,2,2
3531,3531,white,7,1,1,2,3,1
3532,3532,white,6,1,1,1,3,1
3533,3533,white,7,1,1,2,2,2
3534,3534,white,5,1,1,2,1,3
3535,3535,white,5,1,1,2,2,2
3536,3536,white,7,0,0,0,0,4
3537,3537,white,5,2,2,2,1,3
3538,3538,white,5,1,2,2,2,2
3539,3539,white,6,1,1,2,1,3
3540,3540,white,5,1,2,2,2,2
3541,3541,white,6,1,1,1,4,0
3542,3542,white,7,1,1,3,1,3
3543,3543,white,5,1,1,2,3,1
3544,3544,white,6,1,1,2,1,3
3545,3545,white,7,1,1,2,1,3
3546,3546,white,7,1,1,2,1,3
3547,3547,white,6,1,1,1,0,4
3548,3548,white,6,1,1,2,1,3
3549,3549,white,6,2,2,2,2,2
3550,3550,white,6,1,1,2,2,2
3551,3551,white,6,1,1,1,0,4
3552,3552,white,5,1,1,3,3,1
3553,3553,white,5,1,1,3,2,2
3554,3554,white,7,1,1,2,1,3
3555,3555,white,5,1,1,4,3,1
3556,3556,white,5,1,1,2,1,3
3557,3557,white,7,1,1,3,3,1
3558,3558,white,7,1,1,3,3,1
3559,3559,white,7,1,1,3,3,1
3560,3560,white,7,1,1,1,1,3
3561,3561,white,6,1,1,2,2,2
3562,3562,white,5,1,1,2,4,0
3563,3563,white,5,1,1,4,3,1
3564,3564,white,7,1,1,1,1,3
3565,3565,white,7,1,1,3,3,1
3566,3566,white,5,1,1,2,1,3
3567,3567,white,7,1,1,1,1,3
3568,3568,white,7,1,1,1,1,3
3569,3569,white,6,1,1,1,2,2
3570,3570,white,6,0,0,1,1,3
3571,3571,white,5,1,1,1,4,0
3572,3572,white,5,1,1,1,3,1
3573,3573,white,6,1,2,1,0,4
3574,3574,white,5,1,1,1,3,1
3575,3575,white,6,1,1,2,1,3
3576,3576,white,6,2,2,2,1,3
3577,3577,white,6,1,1,2,1,3
3578,3578,white,5,1,1,2,3,1
3579,3579,white,5,1,2,2,2,2
3580,3580,white,5,1,2,1,2,2
3581,3581,white,7,1,1,2,2,2
3582,3582,white,7,0,0,2,1,3
3583,3583,white,5,0,0,1,2,2
3584,3584,white,6,1,1,1,3,1
3585,3585,white,5,1,1,3,2,2
3586,3586,white,5,1,1,1,2,2
3587,3587,white,7,1,1,2,0,4
3588,3588,white,5,1,1,1,3,1
